Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
9,"Anthony, John",21y 80d,15 (8-0-7 53.33%),32 (2.13),←,
17,"Beams, Dayne",19y 56d,2 (1-0-1 50.00%),2 (1.00),←,
15,"Brown, Leigh",27y 45d,183 (79-1-103 43.44%),85 (0.46),2 (1-0-1 50.00%),1 (0.50)
16,"Brown, Nathan",20y 113d,26 (13-0-13 50.00%),5 (0.19),←,
18,"Clarke, Martin",21y 147d,37 (20-0-17 54.05%),14 (0.38),←,
32,"Cloke, Travis",22y 35d,81 (43-0-38 53.09%),99 (1.22),←,
12,"Cox, Shannon",23y 33d,17 (11-0-6 64.71%),5 (0.29),←,
1,"Davis, Leon",27y 296d,164 (80-0-84 48.78%),204 (1.24),←,
33,"Dick, Brad",20y 258d,8 (5-0-3 62.50%),5 (0.63),←,
4,"Didak, Alan",26y 53d,141 (77-0-64 54.61%),199 (1.41),←,
25,"Fraser, Josh",27y 94d,177 (94-0-83 53.11%),145 (0.82),←,
26,"Johnson, Ben",28y 4d,174 (91-0-83 52.30%),50 (0.29),←,
24,"Lockyer, Tarkyn",29y 161d,194 (93-0-101 47.94%),114 (0.59),←,
8,"Lumumba, Heritier",22y 145d,63 (35-0-28 55.56%),3 (0.05),←,
5,"Maxwell, Nick",25y 310d,98 (52-0-46 53.06%),25 (0.26),←,
7,"Medhurst, Paul",27y 119d,143 (74-0-69 51.75%),246 (1.72),44 (24-0-20 54.55%),80 (1.82)
11,"OBree, Shane",30y 25d,218 (108-0-110 49.54%),80 (0.37),199 (99-0-100 49.75%),77 (0.39)
10,"Pendlebury, Scott",21y 92d,58 (31-0-27 53.45%),36 (0.62),←,
35,"Prestigiacomo, Simon",31y 68d,198 (84-0-114 42.42%),3 (0.02),←,
39,"Shaw, Heath",23y 133d,73 (39-0-34 53.42%),18 (0.25),←,
36,"Swan, Dane",25y 43d,103 (53-0-50 51.46%),61 (0.59),←,
13,"Thomas, Dale",21y 292d,65 (36-0-29 55.38%),53 (0.82),←,
Totals,Totals,24y 234d,2238 (1127-1-1110 50.36%),1484 (0.66),,
C,"Malthouse, Mick",55y 235d,591 (329-4-258 56.01%),,213 (106-0-107 49.77%),
