Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
28,"Arnott, Simon",27,12,9,36,,1.0,1.0,3.0,,11.0,3.0,4.0,1.0,,3.0,10.0,26.0,,2.0,,,,
6,"Barnes, John",9,9,4,13,1,,13.0,,,4.0,1.0,2.0,1.0,1.0,,2.0,11.0,1.0,1.0,1.0,,,
8,"Burns, Ronnie",6,5,11,17,1,1.0,,,2.0,2.0,4.0,3.0,,1.0,,6.0,10.0,,1.0,1.0,1.0,,
51,"Clarke, David",8,1,5,13,,,,,,3.0,3.0,2.0,1.0,,,7.0,7.0,,,2.0,,,
33,"Corrigan, Paul",14,5,4,18,1,,,,4.0,1.0,3.0,1.0,,1.0,,6.0,12.0,,,,,,
7,"Graham, Ben",5,4,2,7,2,,,1.0,,1.0,,,1.0,1.0,,5.0,2.0,2.0,2.0,2.0,,,
37,"Harley, Tom",7,3,2,9,,,2.0,2.0,4.0,1.0,,,,,,2.0,7.0,,,,,,
3,"Houlihan, Adam",8,5,7,15,3,,,,,1.0,1.0,3.0,,,,6.0,8.0,,3.0,1.0,,,
1,"King, Steven",4,2,,4,1,,11.0,1.0,,1.0,,,,2.0,,2.0,1.0,1.0,1.0,,,,
29,"Lowther, Daniel",5,2,2,7,,,,3.0,,3.0,4.0,2.0,2.0,,,6.0,2.0,,,2.0,,,
44,"Lynch, Tristan",12,6,4,16,,,,1.0,3.0,2.0,1.0,2.0,1.0,2.0,,2.0,14.0,,,2.0,,,
17,"McGrath, Tim",12,3,5,17,,1.0,1.0,,8.0,,,,2.0,,,9.0,7.0,1.0,1.0,1.0,1.0,,
31,"Mensch, David",6,4,,6,2,3.0,1.0,,,,,1.0,,,,4.0,2.0,2.0,4.0,1.0,,,
39,"Milburn, Darren",16,7,8,24,,1.0,3.0,3.0,1.0,3.0,8.0,2.0,1.0,2.0,,11.0,13.0,1.0,,2.0,1.0,,
34,"Rahilly, James",7,4,3,10,,,,,3.0,2.0,,,,,,4.0,6.0,1.0,,1.0,1.0,,
15,"Riccardi, Peter",18,4,5,23,3,2.0,,2.0,1.0,8.0,4.0,1.0,1.0,,,11.0,13.0,1.0,1.0,,3.0,,
12,"Sholl, Brad",14,3,6,20,,,,1.0,5.0,1.0,,2.0,2.0,2.0,,4.0,13.0,1.0,1.0,,,,
24,"Simpson, Hamish",4,2,5,9,,,,,2.0,,,,,,,5.0,4.0,,,1.0,,,
4,"Snell, Jason",15,7,3,18,4,2.0,,1.0,,3.0,,1.0,2.0,1.0,,10.0,7.0,2.0,5.0,1.0,,,
20,"Steinfort, Carl",7,5,7,14,,,,,1.0,,5.0,2.0,,2.0,,7.0,7.0,1.0,,,,,
26,"Stoneham, Barry",9,9,12,21,1,,1.0,3.0,,3.0,3.0,3.0,,1.0,,7.0,14.0,1.0,1.0,3.0,,,
40,"Wojcinski, David",1,,2,3,,,,,,,1.0,1.0,,,,1.0,2.0,,,2.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,214,102,106,320,19,14.0,33.0,21.0,34.0,50.0,41.0,32.0,15.0,16.0,3.0,127.0,188.0,15.0,23.0,23.0,7.0,,
Opposition,Opposition,176,57,100,276,19,11.0,32.0,28.0,23.0,56.0,36.0,29.0,16.0,15.0,3.0,124.0,150.0,13.0,13.0,28.0,6.0,,
