Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Ah Chee, Callum",10,5,5,15,1,,,6.0,1.0,3.0,1.0,3.0,1.0,1.0,,9.0,8.0,1.0,2.0,1.0,,1.0,77.0
31,"Andrews, Harris",7,6,7,14,,,,1.0,2.0,1.0,,2.0,1.0,,,5.0,8.0,2.0,,9.0,,,93.0
33,"Bailey, Zac",13,6,14,27,1,1.0,,3.0,2.0,2.0,1.0,3.0,,1.0,,8.0,18.0,,1.0,4.0,,1.0,83.0
7,"Berry, Jarrod",8,,8,16,,,,4.0,,6.0,6.0,3.0,3.0,1.0,,8.0,8.0,,,,,2.0,65.0
14,"Birchall, Grant",13,5,4,17,1,,,1.0,3.0,4.0,,1.0,,,,3.0,14.0,,,2.0,,1.0,82.0
23,"Cameron, Charlie",10,6,2,12,6,,,2.0,,3.0,,3.0,,,1.0,5.0,8.0,1.0,3.0,1.0,2.0,,87.0
12,"Cockatoo, Nakia",2,1,8,10,2,,,2.0,,,1.0,,1.0,,,6.0,4.0,,1.0,2.0,,1.0,75.0
18,"Coleman, Keidean",5,1,9,14,,,,2.0,1.0,,1.0,1.0,1.0,,,6.0,8.0,,,2.0,,,78.0
3,"Daniher, Joe",13,8,2,15,3,2.0,,,,6.0,1.0,3.0,,1.0,,3.0,12.0,2.0,4.0,2.0,2.0,2.0,92.0
21,"Fullarton, Tom",4,1,4,8,,,4.0,3.0,2.0,,1.0,1.0,,,,3.0,5.0,,,1.0,,,79.0
27,"Gardiner, Darcy",5,3,5,10,,,,,,,,3.0,,2.0,,5.0,5.0,,,2.0,,,89.0
35,"Lester, Ryan",8,2,8,16,,,,4.0,3.0,,,2.0,,1.0,,5.0,10.0,1.0,,4.0,,,92.0
17,"Lyons, Jarryd",19,6,10,29,1,1.0,,9.0,,8.0,6.0,1.0,1.0,,2.0,8.0,18.0,,1.0,,,3.0,80.0
36,"Mathieson, Rhys",,,,,,,,,,,,,,,,,,,,,,,
11,"McCarthy, Lincoln",6,3,6,12,2,,,1.0,1.0,4.0,4.0,2.0,,1.0,,10.0,3.0,1.0,3.0,2.0,,1.0,83.0
6,"McCluggage, Hugh",20,7,10,30,1,,,3.0,,10.0,6.0,3.0,,1.0,,11.0,19.0,,2.0,,,1.0,81.0
46,"McInerney, Oscar",7,2,9,16,,,32.0,3.0,4.0,4.0,6.0,1.0,2.0,,,12.0,5.0,1.0,,8.0,,,77.0
25,"McStay, Daniel",9,7,6,15,3,1.0,1.0,4.0,,2.0,,1.0,,1.0,,6.0,9.0,4.0,4.0,2.0,,2.0,88.0
9,"Neale, Lachie",19,6,12,31,1,3.0,,3.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,8.0,21.0,,1.0,,,,86.0
20,"Prior, Jaxon",2,1,3,5,,,,2.0,1.0,1.0,,,,,,,6.0,,,1.0,,,62.0
10,"Rich, Daniel",17,4,7,24,,,,3.0,6.0,2.0,,6.0,,1.0,,5.0,14.0,,,1.0,,,83.0
37,"Starcevich, Brandon",6,1,6,12,,,,,3.0,1.0,,2.0,,1.0,,4.0,7.0,,,2.0,,1.0,83.0
15,"Zorko, Dayne",17,5,10,27,,1.0,,9.0,2.0,10.0,6.0,3.0,2.0,1.0,,11.0,14.0,1.0,1.0,2.0,,3.0,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,220,86,155,375,22,10.0,37.0,65.0,33.0,70.0,43.0,46.0,15.0,14.0,6.0,141.0,224.0,14.0,23.0,48.0,4.0,19.0,
Opposition,Opposition,209,86,164,373,8,9.0,53.0,47.0,46.0,42.0,40.0,57.0,14.0,15.0,,138.0,230.0,10.0,8.0,53.0,1.0,5.0,
