Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
26,"Brown, Gavin",25y 246d,120 (68-3-49 57.92%),103 (0.86),←,
21,"Christian, Michael",28y 281d,109 (59-2-48 55.05%),21 (0.19),←,
28,"Crosisca, Gavin",24y 256d,115 (72-3-40 63.91%),46 (0.40),←,
35,"Daicos, Peter",31y 251d,249 (147-4-98 59.84%),549 (2.20),←,
2,"Francis, Tony",24y 58d,67 (43-2-22 65.67%),45 (0.67),←,
3,"Gayfer, Michael",27y 285d,140 (86-1-53 61.79%),1 (0.01),←,
44,"Kerrison, Shane",28y 62d,112 (68-2-42 61.61%),14 (0.13),←,
12,"McCartney, Jason",19y 76d,13 (7-0-6 53.85%),6 (0.46),←,
34,"McGuane, Mick",25y 151d,102 (64-2-36 63.73%),70 (0.69),←,
5,"McKeown, Ron",26y 19d,119 (67-3-49 57.56%),103 (0.87),←,
1,"Monkhorst, Damian",23y 281d,85 (56-2-27 67.06%),14 (0.16),←,
7,"Morwood, Shane",31y 179d,204 (122-3-79 60.54%),118 (0.58),187 (113-3-71 61.23%),105 (0.56)
13,"Richardson, Alan",28y 12d,66 (41-2-23 63.64%),10 (0.15),←,
36,"Rocca, Saverio",19y 190d,19 (14-0-5 73.68%),56 (2.95),←,
32,"Rowe, Brad",23y 187d,35 (17-0-18 48.57%),33 (0.94),21 (14-0-7 66.67%),24 (1.14)
29,"Russell, Scott",23y 22d,80 (53-2-25 67.50%),55 (0.69),←,
22,"Shaw, Tony",32y 310d,287 (164-3-120 57.67%),152 (0.53),←,
14,"Watson, Shane",19y 101d,20 (12-0-8 60.00%),27 (1.35),←,
10,"Williams, Paul",20y 56d,41 (26-0-15 63.41%),41 (1.00),←,
19,"Wright, Graham",24y 357d,103 (70-2-31 68.93%),83 (0.81),←,
Totals,Totals,25y 151d,2086 (1256-36-794 60.21%),1547 (0.74),,
C,"Matthews, Leigh",41y 89d,168 (100-3-65 60.42%),,←,
