North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Allison, Brett",7,1,5,12,,,,,,,,,1.0,2.0,,,,,,,,,
5,"Anderson, Stuart",4,3,2,6,,,,1.0,,,,,,,,,,,,,,,
11,"Archer, Glenn",5,1,3,8,1,,,1.0,,,,,,,,,,,,,,,
26,"Bell, Peter",11,5,9,20,1,2.0,,1.0,,,,,,,,,,,,,,,
12,"Blakey, John",6,1,1,7,,,1.0,4.0,,,,,1.0,1.0,,,,,,,,,
9,"Chandler, Brett",6,1,3,9,,,,1.0,,,,,1.0,1.0,,,,,,,,,
17,"Freeborn, Glenn",5,1,3,8,,,,2.0,,,,,,1.0,,,,,,,,,
34,"King, David",12,2,4,16,,,,,,,,,1.0,3.0,,,,,,,,,
35,"Longmire, John",6,3,3,9,,,3.0,2.0,,,,,,1.0,,,,,,,,,
4,"Martyn, Mick",12,5,2,14,,,1.0,1.0,,,,,1.0,,,,,,,,,,
31,"McKernan, Corey",11,10,6,17,,1.0,6.0,2.0,,,,,4.0,1.0,,,,,,,,,
20,"Mellington, Anthony",7,6,2,9,4,1.0,,,,,,,,,,,,,,,,,
13,"Pike, Martin",7,1,5,12,,,,1.0,,,,,,1.0,,,,,,,,,
22,"Roberts, Mark",7,3,4,11,,1.0,,3.0,,,,,,2.0,,,,,,,,,
3,"Rock, Anthony",13,3,5,18,1,1.0,,3.0,,,,,,,,,,,,,,,
2,"Schwass, Wayne",9,,4,13,,,1.0,1.0,,,,,1.0,,,,,,,,,,
8,"Scott, Robert",7,3,2,9,,1.0,,,,,,,,1.0,,,,,,,,,
24,"Sholl, Craig",11,4,3,14,2,1.0,,2.0,,,,,2.0,1.0,,,,,,,,,
37,"Simpson, Adam",2,1,2,4,,,,,,,,,,,,,,,,,,,
10,"Stevens, Anthony",23,5,9,32,,,,4.0,,,,,,1.0,,,,,,,,,
30,"Welsh, Scott",1,,,1,,,,,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,172,59,77,249,9,14.0,12.0,29.0,,,,,13.0,17.0,,,,,,,,,
Opposition,Opposition,180,71,104,284,17,9.0,16.0,39.0,,,,,17.0,13.0,6.0,,,,,,,,
