Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
2,"Bellchambers, Tom",4,1,1,5,,,28.0,2.0,1.0,1.0,1.0,3.0,,1.0,,3.0,2.0,,,3.0,,,86.0
12,"Cutler, Tom",8,6,6,14,,,,2.0,1.0,1.0,,1.0,,1.0,,2.0,11.0,,,1.0,1.0,,91.0
10,"Francis, Aaron",5,3,6,11,,,,1.0,3.0,1.0,,6.0,,2.0,,4.0,6.0,2.0,,10.0,2.0,,88.0
35,"Guelfi, Matt",1,1,4,5,,,,1.0,1.0,,1.0,1.0,,1.0,,4.0,1.0,1.0,,2.0,,,79.0
21,"Heppell, Dyson",9,,8,17,,,,2.0,1.0,5.0,5.0,1.0,4.0,1.0,,10.0,8.0,,,1.0,,,72.0
26,"Hooker, Cale",6,7,7,13,,,,2.0,3.0,,,2.0,,1.0,,5.0,7.0,1.0,,6.0,,,85.0
18,"Hurley, Michael",10,4,5,15,,,,1.0,5.0,,,2.0,1.0,,,3.0,11.0,,,5.0,,,98.0
4,"Langford, Kyle",14,6,8,22,1,1.0,,1.0,1.0,4.0,2.0,2.0,,,,12.0,9.0,2.0,2.0,,1.0,1.0,82.0
43,"McDonald-Tipungwuti, Anthony",5,1,2,7,2,,,2.0,,3.0,1.0,5.0,1.0,3.0,,4.0,3.0,,,1.0,,,81.0
1,"McGrath, Andrew",8,2,15,23,,,,7.0,2.0,2.0,6.0,4.0,2.0,1.0,,8.0,16.0,,,1.0,2.0,,84.0
44,"McKernan, Shaun",4,2,3,7,3,,3.0,3.0,,1.0,,3.0,,3.0,,6.0,3.0,1.0,1.0,4.0,,1.0,84.0
7,"Merrett, Zach",14,4,15,29,1,1.0,,4.0,2.0,2.0,3.0,1.0,1.0,,3.0,11.0,19.0,,,2.0,,,82.0
3,"Parish, Darcy",8,3,9,17,1,1.0,,1.0,,4.0,2.0,4.0,,2.0,,7.0,10.0,1.0,2.0,,,,67.0
27,"Redman, Mason",7,1,5,12,,,,2.0,3.0,,,1.0,,,,2.0,9.0,,,1.0,,,79.0
14,"Ridley, Jordan",10,4,7,17,,,,1.0,5.0,1.0,,1.0,1.0,,,6.0,11.0,2.0,,6.0,,,87.0
42,"Saad, Adam",11,1,9,20,,,,1.0,2.0,6.0,2.0,3.0,,1.0,,8.0,9.0,,,4.0,,1.0,85.0
9,"Shiel, Dylan",12,,10,22,,1.0,,2.0,1.0,4.0,8.0,3.0,2.0,2.0,,13.0,11.0,,,1.0,,1.0,74.0
5,"Smith, Devon",9,1,8,17,1,2.0,,3.0,,4.0,3.0,2.0,,2.0,,8.0,9.0,1.0,,,,1.0,88.0
40,"Snelling, Will",4,,2,6,,,,4.0,1.0,2.0,,2.0,1.0,1.0,,4.0,2.0,,,1.0,,1.0,82.0
25,"Stringer, Jake",6,2,1,7,3,,,2.0,,2.0,,3.0,,2.0,,5.0,2.0,2.0,2.0,,,,84.0
20,"Townsend, Jacob",4,,1,5,,,,4.0,1.0,1.0,,1.0,,1.0,,2.0,2.0,,,,,,70.0
11,"Zaharakis, David",4,1,2,6,,,,1.0,,2.0,,,,,,1.0,5.0,,,2.0,,,73.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,163,50,134,297,12,7.0,31.0,49.0,33.0,46.0,34.0,51.0,13.0,25.0,3.0,128.0,166.0,13.0,7.0,51.0,6.0,6.0,
Opposition,Opposition,188,76,123,311,11,7.0,33.0,52.0,33.0,44.0,35.0,44.0,25.0,13.0,3.0,126.0,182.0,11.0,4.0,35.0,4.0,5.0,
