Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
5,"Ablett, Gary",34y 180d,232 (135-1-96 58.41%),971 (4.19),226 (130-1-95 57.74%),961 (4.25)
6,"Barnes, John",26y 302d,93 (56-1-36 60.75%),31 (0.33),81 (50-0-31 61.73%),19 (0.23)
9,"Breuer, Shayne",23y 201d,51 (35-0-16 68.63%),62 (1.22),←,
8,"Burns, Ronnie",23y 16d,1 (1-0-0 100.00%),1 (1.00),←,
2,"Colbert, Leigh",20y 296d,43 (31-0-12 72.09%),7 (0.16),←,
7,"Couch, Paul",31y 254d,234 (139-0-95 59.40%),196 (0.84),←,
36,"Graham, Ben",22y 148d,33 (24-0-9 72.73%),3 (0.09),←,
19,"Hall, Derek",25y 121d,15 (11-0-4 73.33%),10 (0.67),13 (9-0-4 69.23%),7 (0.54)
32,"Hocking, Garry",27y 173d,165 (97-1-67 59.09%),151 (0.92),←,
18,"Lynch, Paul",22y 163d,27 (21-0-6 77.78%),10 (0.37),←,
21,"Mansfield, Michael",24y 234d,98 (61-0-37 62.24%),47 (0.48),←,
17,"McGrath, Tim",25y 174d,103 (67-0-36 65.05%),9 (0.09),96 (63-0-33 65.63%),9 (0.09)
28,"McKinnon, Martin",20y 268d,26 (11-0-15 42.31%),10 (0.38),1 (1-0-0 100.00%),3 (3.00)
31,"Mensch, David",23y 228d,58 (43-0-15 74.14%),71 (1.22),←,
23,"Pickering, Liam",27y 202d,76 (45-0-31 59.21%),35 (0.46),54 (36-0-18 66.67%),27 (0.50)
15,"Riccardi, Peter",23y 103d,83 (56-0-27 67.47%),79 (0.95),←,
27,"Sanderson, Brenton",22y 31d,24 (14-0-10 58.33%),8 (0.33),14 (12-0-2 85.71%),3 (0.21)
25,"Snell, Jason",18y 246d,1 (1-0-0 100.00%),3 (3.00),←,
26,"Stoneham, Barry",28y 49d,155 (92-1-62 59.68%),150 (0.97),←,
10,"Tanner, Grant",25y 249d,35 (24-0-11 68.57%),15 (0.43),←,
11,"Tudor, Leigh",26y 186d,57 (35-0-22 61.40%),48 (0.84),49 (32-0-17 65.31%),42 (0.86)
Totals,Totals,24y 356d,1610 (999-4-607 62.05%),1917 (1.19),,
C,"Ayres, Gary",35y 183d,26 (19-0-7 73.08%),,←,
