Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
24,"Adams, Marcus",29y 10d,70 (44-0-26 62.86%),5 (0.07),43 (30-0-13 69.77%),1 (0.02)
33,"Bailey, Zac",22y 290d,85 (54-0-31 63.53%),83 (0.98),←,
23,"Cameron, Charlie",28y 5d,167 (105-1-61 63.17%),283 (1.69),94 (58-0-36 61.70%),196 (2.09)
12,"Cockatoo, Nakia",25y 260d,47 (28-1-18 60.64%),32 (0.68),13 (8-0-5 61.54%),7 (0.54)
3,"Daniher, Joe",28y 128d,143 (63-1-79 44.41%),263 (1.84),35 (23-0-12 65.71%),72 (2.06)
32,"Fort, Darcy",28y 338d,22 (15-0-7 68.18%),14 (0.64),14 (10-0-4 71.43%),8 (0.57)
21,"Fullarton, Tom",23y 137d,17 (7-0-10 41.18%),6 (0.35),←,
30,"Hipwood, Eric",24y 300d,118 (57-0-61 48.31%),169 (1.43),←,
35,"Lester, Ryan",29y 318d,160 (65-0-95 40.63%),46 (0.29),←,
17,"Lyons, Jarryd",29y 353d,175 (101-0-74 57.71%),83 (0.47),83 (57-0-26 68.67%),34 (0.41)
14,"Madden, James",22y 237d,11 (7-0-4 63.64%),1 (0.09),←,
36,"Mathieson, Rhys",25y 181d,63 (28-0-35 44.44%),26 (0.41),←,
11,"McCarthy, Lincoln",28y 261d,110 (78-0-32 70.91%),122 (1.11),81 (55-0-26 67.90%),97 (1.20)
6,"McCluggage, Hugh",24y 129d,121 (64-0-57 52.89%),73 (0.60),←,
46,"McInerney, Oscar",28y,94 (58-0-36 61.70%),44 (0.47),←,
39,"Michael, Carter",20y 49d,1 (0-0-1 0.00%),1 (1.00),←,
9,"Neale, Lachie",29y 47d,211 (115-0-96 54.50%),111 (0.53),76 (50-0-26 65.79%),44 (0.58)
40,"Payne, Jack",22y 268d,21 (10-0-11 47.62%),2 (0.10),←,
16,"Rayner, Cam",22y 262d,79 (45-0-34 56.96%),72 (0.91),←,
5,"Robinson, Mitch",33y 33d,241 (113-1-127 47.10%),126 (0.52),141 (62-0-79 43.97%),68 (0.48)
22,"Sharp, Harry",19y 205d,6 (3-0-3 50.00%),,←,
37,"Starcevich, Brandon",22y 351d,63 (42-0-21 66.67%),5 (0.08),←,
29,"Tunstill, James",18y 357d,3 (1-0-2 33.33%),1 (0.33),←,
Totals,Totals,25y 228d,2028 (1103-4-921 54.39%),1568 (0.77),,
C,"Fagan, Chris",61y 17d,127 (67-0-60 52.76%),,←,
