St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",24y 331d,78 (39-1-38 50.64%),54 (0.69),←,
26,"Dal Santo, Nick",29y 80d,245 (142-5-98 58.98%),135 (0.55),←,
24,"Dempster, Sean",29y 113d,145 (85-3-57 59.66%),17 (0.12),91 (50-3-38 56.59%),9 (0.10)
25,"Fisher, Sam",30y 307d,188 (114-4-70 61.70%),21 (0.11),←,
14,"Geary, Jarryn",24y 324d,79 (51-0-28 64.56%),14 (0.18),←,
33,"Gwilt, James",26y 275d,98 (61-3-34 63.78%),19 (0.19),←,
1,"Hickey, Tom",22y 68d,14 (2-0-12 14.29%),5 (0.36),2 (1-0-1 50.00%),
5,"McEvoy, Ben",23y 306d,76 (48-2-26 64.47%),22 (0.29),←,
32,"Milera, Terry",25y 125d,20 (10-0-10 50.00%),25 (1.25),←,
44,"Milne, Stephen",33y 66d,264 (143-5-116 55.11%),555 (2.10),←,
11,"Montagna, Leigh",29y 192d,197 (120-4-73 61.93%),116 (0.59),←,
16,"Newnes, Jack",20y 78d,12 (7-0-5 58.33%),1 (0.08),←,
22,"Ray, Farren",27y 51d,161 (94-4-63 59.63%),49 (0.30),86 (59-3-24 70.35%),17 (0.20)
12,"Riewoldt, Nick",30y 208d,245 (133-5-107 55.31%),541 (2.21),←,
17,"Roberton, Dylan",21y 326d,44 (24-0-20 54.55%),7 (0.16),7 (2-0-5 28.57%),2 (0.29)
6,"Ross, Sebastian",20y 6d,5 (2-0-3 40.00%),1 (0.20),←,
21,"Saad, Ahmed",23y 216d,23 (11-0-12 47.83%),37 (1.61),←,
2,"Siposs, Arryn",20y 169d,20 (10-0-10 50.00%),18 (0.90),←,
28,"Stanley, Rhys",22y 163d,28 (16-0-12 57.14%),17 (0.61),←,
3,"Steven, Jack",23y 46d,58 (30-1-27 52.59%),45 (0.78),←,
29,"Webster, Jimmy",19y 319d,1 (1-0-0 100.00%),,←,
34,"Wright, Nathan",19y 86d,5 (2-0-3 40.00%),,←,
Totals,Totals,24y 341d,2006 (1145-37-824 57.08%),1699 (0.85),,
C,"Watters, Scott",44y 108d,29 (14-0-15 48.28%),,←,
