Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Barker, John",12,7,1,13,,,2.0,3.0,2.0,2.0,,1.0,,2.0,,,,,,,,,
1,"Chapman, Nathan",1,,1,2,,1.0,,1.0,,,,,,,,,,,,,,,
17,"Chick, Daniel",6,2,3,9,1,,,1.0,,,,,,2.0,,,,,,,,,
9,"Crawford, Shane",16,3,10,26,,1.0,,1.0,2.0,8.0,4.0,2.0,1.0,3.0,,,,,,,,,
24,"Croad, Trent",4,2,1,5,,,,,4.0,,,,2.0,1.0,,,,,,,,,
32,"Dixon, Ben",9,4,5,14,2,,,1.0,1.0,7.0,1.0,1.0,1.0,1.0,,,,,,,,,
19,"Dunstall, Jason",9,8,3,12,4,4.0,,,,,,,,,,,,,,,,,
5,"Harford, Daniel",9,2,7,16,,,,4.0,1.0,1.0,2.0,1.0,,,,,,,,,,,
13,"Hassall, Jon",3,,3,6,,,,3.0,,3.0,,,,,,,,,,,,,
3,"Hay, Jonathan",14,8,,14,,,,1.0,5.0,2.0,,,,1.0,,,,,,,,,
2,"Holland, Nick",10,4,1,11,,3.0,9.0,,1.0,6.0,,1.0,2.0,,,,,,,,,,
38,"Kilmartin, Haydon",5,,3,8,,,,3.0,1.0,2.0,1.0,,,,,,,,,,,,
37,"Lekkas, Angelo",16,4,6,22,,,,3.0,6.0,1.0,3.0,1.0,2.0,3.0,,,,,,,,,
15,"Lord, Aaron",17,3,7,24,3,2.0,,4.0,1.0,4.0,5.0,2.0,2.0,,,,,,,,,,
7,"McCabe, Luke",7,2,4,11,,,,4.0,2.0,,,1.0,4.0,,,,,,,,,,
20,"Rawlings, Jade",1,1,1,2,,,,1.0,,1.0,,,,,,,,,,,,,
10,"Robran, Jonathon",5,1,7,12,,,1.0,3.0,3.0,,,,,,,,,,,,,,
4,"Salmon, Paul",10,6,9,19,,,36.0,1.0,1.0,3.0,7.0,1.0,4.0,,,,,,,,,,
29,"Tallis, Rayden",3,2,4,7,,,,4.0,1.0,,1.0,,,1.0,,,,,,,,,
6,"Taylor, Richard",12,1,6,18,,1.0,,6.0,1.0,2.0,6.0,1.0,1.0,1.0,,,,,,,,,
22,"Turvey, Nathan",3,,,3,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,
30,"Woods, Tony",13,3,8,21,,,,3.0,,4.0,3.0,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,63,90,275,10,13.0,48.0,47.0,33.0,47.0,34.0,12.0,19.0,17.0,,,,,,,,,
Opposition,Opposition,189,74,101,290,13,12.0,29.0,51.0,22.0,46.0,52.0,22.0,17.0,19.0,6.0,,,,,,,,
