Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bishop, Matthew",5,4,3,8,,,,,2.0,,,,1.0,,,2.0,6.0,,,4.0,,,100.0
20,"Brogan, Dean",10,10,6,16,1,,19.0,3.0,,1.0,2.0,2.0,2.0,2.0,,6.0,10.0,1.0,1.0,,,1.0,89.0
7,"Burgoyne, Peter",18,4,12,30,1,,,1.0,2.0,4.0,7.0,1.0,,1.0,,11.0,20.0,,,,2.0,1.0,95.0
8,"Burgoyne, Shaun",4,2,4,8,,1.0,,2.0,,3.0,,2.0,,,,2.0,6.0,,1.0,1.0,,1.0,90.0
9,"Carr, Josh",8,2,11,19,2,,,,,1.0,8.0,4.0,,2.0,,11.0,8.0,,,1.0,,,80.0
25,"Cassisi, Domenic",9,4,2,11,,,,1.0,2.0,1.0,,3.0,2.0,2.0,,5.0,7.0,1.0,,,,,74.0
26,"Cochrane, Stuart",8,3,5,13,,,2.0,1.0,1.0,3.0,,2.0,,,,3.0,12.0,,,1.0,1.0,1.0,88.0
35,"Cornes, Chad",21,11,3,24,,,2.0,2.0,5.0,3.0,1.0,3.0,1.0,,,9.0,15.0,2.0,,6.0,,,100.0
18,"Cornes, Kane",13,8,6,19,1,,3.0,1.0,1.0,3.0,4.0,4.0,1.0,,,6.0,13.0,2.0,,3.0,,,93.0
17,"Dew, Stuart",5,3,3,8,1,,,2.0,1.0,1.0,1.0,2.0,,1.0,,4.0,4.0,,1.0,,,,89.0
33,"Ebert, Brett",4,2,4,8,,,,,,,,3.0,,1.0,,4.0,5.0,,,2.0,,,46.0
38,"James, Roger",23,8,5,28,3,,,1.0,3.0,6.0,5.0,3.0,,,2.0,6.0,21.0,,1.0,1.0,1.0,1.0,80.0
29,"Kingsley, Adam",3,,7,10,1,,,2.0,,2.0,1.0,,,,,5.0,5.0,,,2.0,,,45.0
5,"Lade, Brendon",5,5,5,10,,,9.0,3.0,1.0,1.0,,1.0,1.0,1.0,,2.0,8.0,,,,,1.0,80.0
22,"Mahoney, Josh",5,2,2,7,,,,2.0,,1.0,2.0,,1.0,,,4.0,3.0,,1.0,1.0,,,27.0
15,"Pickett, Byron",3,2,4,7,,1.0,,,,1.0,1.0,4.0,,2.0,,4.0,4.0,,,4.0,1.0,,65.0
6,"Schofield, Jarrad",9,4,6,15,2,,,3.0,1.0,4.0,2.0,,1.0,,,3.0,11.0,,,1.0,2.0,1.0,77.0
28,"Thurstans, Toby",8,9,4,12,3,2.0,1.0,2.0,,3.0,1.0,1.0,2.0,,1.0,10.0,3.0,7.0,5.0,1.0,,,100.0
16,"Tredrea, Warren",9,5,3,12,2,2.0,,,,2.0,,3.0,3.0,2.0,,5.0,6.0,,2.0,3.0,,2.0,87.0
2,"Wakelin, Darryl",6,7,4,10,,,,1.0,3.0,,,,,,,6.0,4.0,3.0,,,1.0,,95.0
4,"Wanganeen, Gavin",16,10,6,22,,,,2.0,5.0,4.0,1.0,,,,,5.0,17.0,,,1.0,,,100.0
21,"Wilson, Michael",7,2,6,13,,,,1.0,1.0,2.0,1.0,2.0,,1.0,,2.0,11.0,,,5.0,1.0,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,107,111,310,17,10.0,36.0,30.0,28.0,46.0,37.0,40.0,15.0,15.0,3.0,115.0,199.0,16.0,12.0,37.0,9.0,9.0,
Opposition,Opposition,172,79,108,280,16,6.0,33.0,44.0,27.0,45.0,34.0,37.0,15.0,15.0,3.0,100.0,178.0,6.0,13.0,42.0,12.0,9.0,
