Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
37,"Austin, Matt",20y 145d,5 (4-0-1 80.00%),1 (0.20),←,
20,"Black, Simon",30y 141d,253 (150-4-99 60.08%),152 (0.60),←,
36,"Bradshaw, Daniel",30y 274d,220 (124-3-93 57.05%),488 (2.22),217 (121-3-93 56.45%),488 (2.25)
17,"Brennan, Jared",25y 25d,98 (48-3-47 50.51%),65 (0.66),←,
16,"Brown, Jonathan",27y 297d,181 (114-3-64 63.81%),413 (2.28),←,
1,"Clark, Mitch",21y 307d,43 (20-2-21 48.84%),24 (0.56),←,
39,"Drummond, Josh",26y 125d,63 (30-2-31 49.21%),26 (0.41),←,
5,"Harding, Scott",23y 64d,46 (24-3-19 55.43%),14 (0.30),←,
12,"Hawksley, James",20y 198d,8 (3-1-4 43.75%),,←,
4,"Johnstone, Travis",29y 36d,191 (93-1-97 48.95%),132 (0.69),31 (15-0-16 48.39%),21 (0.68)
26,"Macdonald, Joel",24y 316d,79 (44-1-34 56.33%),6 (0.08),←,
9,"McGrath, Ashley",26y 94d,134 (74-2-58 55.97%),103 (0.77),←,
21,"Merrett, Daniel",24y 253d,85 (38-3-44 46.47%),17 (0.20),←,
24,"Patfull, Joel",24y 258d,75 (34-3-38 47.33%),19 (0.25),←,
31,"Polkinghorne, James",20y 213d,21 (12-1-8 59.52%),14 (0.67),←,
6,"Power, Luke",29y 226d,238 (139-3-96 59.03%),198 (0.83),←,
30,"Redden, Jack",18y 256d,7 (4-1-2 64.29%),4 (0.57),←,
10,"Rich, Daniel",19y 76d,21 (12-1-8 59.52%),13 (0.62),←,
35,"Rischitelli, Michael",23y 226d,86 (40-3-43 48.26%),40 (0.47),←,
3,"Sheldon, Sam",20y 167d,16 (10-1-5 65.63%),1 (0.06),←,
11,"Sherman, Justin",22y 208d,94 (40-3-51 44.15%),68 (0.72),←,
32,"Stiller, Cheynee",23y 111d,65 (28-3-34 45.38%),16 (0.25),←,
Totals,Totals,24y 100d,2029 (1085-47-897 53.47%),1814 (0.89),,
C,"Voss, Michael",34y 46d,21 (12-1-8 59.52%),,←,
