St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Allen, Tim",5,1,5,10,,,,5.0,,,,,,,,,,,,,,,
30,"Bingham, Lawrence",5,4,11,16,,,7.0,,,,,,1.0,2.0,,,,,,,,,
18,"Bowey, Brett",8,4,8,16,,,,,,,,,,,,,,,,,,,
3,"Burke, Nathan",12,3,8,20,,,,4.0,,,,,,,,,,,,,,,
14,"Craven, Danny",2,,13,15,,,,,,,,,,1.0,,,,,,,,,
8,"Devonport, Craig",11,7,4,15,1,3.0,,,,,,,,,,,,,,,,,
10,"Flanigan, Darren",1,4,13,14,,,5.0,1.0,,,,,2.0,1.0,,,,,,,,,
16,"Fletcher, Adrian",17,4,16,33,2,1.0,1.0,2.0,,,,,3.0,,2.0,,,,,,,,
2,"Frawley, Danny",9,5,6,15,,,,1.0,,,,,,,,,,,,,,,
27,"Greig, Dean",,,4,4,,,,1.0,,,,,,,,,,,,,,,
35,"Harvey, Robert",11,3,13,24,,,,2.0,,,,,,,,,,,,,,,
52,"Kickett, Dale",14,7,5,19,1,1.0,,2.0,,,,,2.0,3.0,,,,,,,,,
4,"Lockett, Tony",20,18,,20,15,4.0,,1.0,,,,,,1.0,3.0,,,,,,,,
23,"Loewe, Stewart",15,8,1,16,4,2.0,,,,,,,1.0,,,,,,,,,,
5,"McAdam, Gilbert",13,5,17,30,,,,,,,,,,,,,,,,,,,
12,"Morris, Russell",12,5,4,16,,,,,,,,,1.0,1.0,,,,,,,,,
1,"Newport, Stephen",14,5,5,19,1,,1.0,,,,,,,,,,,,,,,,
41,"Pekin, Tim",5,4,15,20,,,,2.0,,,,,,,,,,,,,,,
31,"Shanahan, Jamie",9,5,5,14,,,,2.0,,,,,2.0,,,,,,,,,,
7,"Winmar, Nicky",18,8,7,25,,,,2.0,,,,,1.0,1.0,1.0,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,100,160,361,24,13.0,14.0,25.0,,,,,13.0,10.0,6.0,,,,,,,,
Opposition,Opposition,157,34,108,265,15,14.0,24.0,23.0,,,,,10.0,16.0,,,,,,,,,
