Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Cook, James",3,1,3,6,2,,,,,,,,1.0,,,,,,,,,,
16,"Croft, Matthew",2,2,4,6,1,,,1.0,,,,,,,,,,,,,,,
14,"Darcy, Luke",9,3,2,11,1,,6.0,,,,,,1.0,1.0,,,,,,,,,
21,"Dent, Matthew",14,4,7,21,,,,1.0,,,,,1.0,2.0,,,,,,,,,
28,"Dimattina, Paul",22,5,8,30,1,,,2.0,,,,,3.0,,2.0,,,,,,,,
32,"Ellis, Craig",14,6,3,17,,,,2.0,,,,,4.0,1.0,,,,,,,,,
3,"Grant, Chris",7,3,2,9,2,,,2.0,,,,,3.0,1.0,,,,,,,,,
9,"Hudson, Paul",4,3,1,5,,1.0,,,,,,,1.0,,,,,,,,,,
6,"Johnson, Brad",17,8,5,22,1,1.0,,1.0,,,,,1.0,,3.0,,,,,,,,
2,"Kolyniuk, Steven",12,3,1,13,2,1.0,,,,,,,2.0,,,,,,,,,,
35,"Kretiuk, Steven",6,5,7,13,,,,,,,,,,,,,,,,,,,
39,"Liberatore, Tony",7,2,10,17,,,,5.0,,,,,2.0,1.0,,,,,,,,,
1,"Minton-Connell, Simon",10,6,2,12,4,4.0,,,,,,,1.0,,,,,,,,,,
10,"Montgomery, Brett",8,3,2,10,,2.0,,,,,,,,,,,,,,,,,
36,"Romero, Jose",14,3,4,18,,1.0,,1.0,,,,,6.0,1.0,,,,,,,,,
5,"Smith, Rohan",14,5,6,20,,,,2.0,,,,,,,,,,,,,,,
8,"Southern, Daniel",8,7,4,12,,,,1.0,,,,,1.0,1.0,,,,,,,,,
34,"West, Mark",2,2,4,6,,,,1.0,,,,,,2.0,,,,,,,,,
7,"West, Scott",10,,13,23,,,,4.0,,,,,4.0,,1.0,,,,,,,,
24,"Wira, Brad",5,1,4,9,,,,,,,,,,,,,,,,,,,
15,"Wynd, Scott",2,2,4,6,,,15.0,,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,74,96,286,14,12.0,21.0,23.0,,,,,32.0,11.0,6.0,,,,,,,,
Opposition,Opposition,194,80,79,273,11,9.0,19.0,32.0,,,,,11.0,32.0,,,,,,,,,
