Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Alvin, Tom",30y 95d,169 (98-1-70 58.28%),60 (0.36),←,
25,"Athorn, Mark",24y 261d,68 (30-1-37 44.85%),13 (0.19),15 (11-0-4 73.33%),2 (0.13)
21,"Bradley, Craig",28y 276d,153 (90-1-62 59.15%),107 (0.70),←,
20,"Brown, Fraser",21y 342d,38 (16-0-22 42.11%),12 (0.32),←,
34,"De Iulio, Ron",20y 101d,14 (9-0-5 64.29%),22 (1.57),←,
35,"Dean, Peter",27y 138d,142 (86-1-55 60.92%),17 (0.12),←,
6,"Dorotich, Jon",30y 89d,119 (66-1-52 55.88%),86 (0.72),←,
12,"Gleeson, Adrian",25y 86d,117 (71-1-45 61.11%),112 (0.96),←,
13,"Hanna, Mil",26y 111d,103 (53-1-49 51.94%),46 (0.45),←,
28,"Kernahan, David",27y 14d,52 (25-0-27 48.08%),8 (0.15),←,
4,"Kernahan, Stephen",28y 328d,153 (91-1-61 59.80%),426 (2.78),←,
44,"Madden, Justin",31y 55d,235 (142-1-92 60.64%),149 (0.63),190 (112-1-77 59.21%),129 (0.68)
27,"OSullivan, Luke",24y 119d,33 (16-0-17 48.48%),29 (0.88),←,
18,"Parker, Brendan",21y 124d,4 (3-0-1 75.00%),1 (0.25),←,
7,"Ratten, Brett",21y 14d,35 (16-0-19 45.71%),5 (0.14),←,
50,"Robertson, Ben",20y 346d,3 (3-0-0 100.00%),2 (0.67),←,
14,"Sexton, Michael",21y 142d,33 (17-0-16 51.52%),2 (0.06),←,
11,"Spalding, Earl",27y 136d,126 (81-0-45 64.29%),82 (0.65),17 (11-0-6 64.71%),19 (1.12)
38,"Welsh, Rohan",21y 292d,10 (6-0-4 60.00%),25 (2.50),←,
2,"Williams, Greg",28y 299d,153 (83-0-70 54.25%),130 (0.85),12 (7-0-5 58.33%),2 (0.17)
Totals,Totals,25y 168d,1760 (1002-9-749 56.93%),1334 (0.76),,
C,"Parkin, David",49y 317d,322 (185-1-136 57.61%),,159 (98-1-60 61.95%),
