Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",26y 292d,92 (57-1-34 62.50%),140 (1.52),←,
21,"Barlow, Michael",26y 137d,73 (46-1-26 63.70%),45 (0.62),←,
30,"Clarke, Zac",24y 37d,57 (27-1-29 48.25%),31 (0.54),←,
15,"Crowley, Ryan",30y 60d,171 (92-1-78 54.09%),113 (0.66),←,
17,"Crozier, Hayden",20y 131d,16 (10-0-6 62.50%),10 (0.63),←,
3,"Dawson, Zac",28y 71d,125 (79-4-42 64.80%),6 (0.05),48 (33-1-14 69.79%),2 (0.04)
9,"de Boer, Matt",24y 55d,108 (60-1-47 56.02%),41 (0.38),←,
41,"Duffield, Paul",29y 88d,140 (71-1-68 51.07%),30 (0.21),←,
7,"Fyfe, Nat",22y 228d,77 (47-1-29 61.69%),58 (0.75),←,
37,"Johnson, Michael",29y 196d,179 (96-1-82 53.91%),62 (0.35),←,
23,"Mayne, Chris",25y 183d,111 (62-1-48 56.31%),140 (1.26),←,
18,"McPharlin, Luke",32y 154d,232 (121-1-110 52.37%),115 (0.50),220 (113-1-106 51.59%),112 (0.51)
16,"Mundy, David",28y 288d,193 (102-1-90 53.11%),76 (0.39),←,
13,"Mzungu, Tendai",28y 65d,70 (41-1-28 59.29%),45 (0.64),←,
27,"Neale, Lachie",20y 345d,29 (15-0-14 51.72%),16 (0.55),←,
29,"Pavlich, Matthew",32y 124d,298 (139-0-159 46.64%),597 (2.00),←,
46,"Pearce, Clancee",23y 193d,73 (38-1-34 52.74%),31 (0.42),←,
6,"Pearce, Danyle",28y 27d,186 (81-2-103 44.09%),92 (0.49),32 (22-1-9 70.31%),16 (0.50)
31,"Sandilands, Aaron",31y 149d,200 (105-0-95 52.50%),77 (0.38),←,
34,"Spurr, Lee",26y 281d,43 (32-1-10 75.58%),2 (0.05),←,
8,"Suban, Nick",23y 360d,90 (46-1-43 51.67%),35 (0.39),←,
33,"Sutcliffe, Cam",21y 346d,30 (21-1-8 71.67%),9 (0.30),←,
Totals,Totals,26y 223d,2593 (1388-22-1183 53.53%),1771 (0.68),,
C,"Lyon, Ross",47y 177d,177 (113-5-59 65.25%),,56 (37-1-18 66.96%),
