Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Blurton, Ashley",7,3,7,14,3,,,2.0,,2.0,3.0,2.0,2.0,,,6.0,9.0,,1.0,,,,
30,"Bourke, David",6,1,3,9,,1.0,1.0,3.0,2.0,,5.0,1.0,2.0,,,4.0,5.0,,,2.0,,,
11,"Bowden, Joel",20,5,5,25,,1.0,,2.0,1.0,5.0,1.0,4.0,1.0,1.0,,9.0,15.0,1.0,,,,,
17,"Broderick, Paul",2,3,3,5,,,,2.0,,2.0,,,,1.0,,,5.0,,,,,,
9,"Campbell, Wayne",10,6,10,20,,1.0,2.0,2.0,1.0,6.0,5.0,,,1.0,,10.0,10.0,3.0,2.0,2.0,,,
6,"Chaffey, Mark",7,2,4,11,,,,2.0,3.0,2.0,2.0,,,,,5.0,5.0,,,,,,
10,"Daffy, Nick",18,1,3,21,2,,,1.0,,6.0,5.0,2.0,,2.0,,4.0,14.0,,,,1.0,,
7,"Dragicevic, Marc",2,2,6,8,,,,,,2.0,1.0,,,,,4.0,4.0,,,1.0,,,
19,"Evans, Brett",5,5,5,10,1,,,2.0,1.0,1.0,,2.0,,,,4.0,6.0,1.0,2.0,,,,
25,"Gale, Brendon",6,3,4,10,,1.0,9.0,2.0,,1.0,4.0,3.0,1.0,1.0,,10.0,1.0,3.0,,2.0,,,
2,"Gaspar, Darren",3,1,6,9,,,1.0,2.0,1.0,1.0,,2.0,2.0,2.0,,7.0,3.0,1.0,,,,,
16,"Holland, Ben",7,5,7,14,4,,1.0,1.0,1.0,2.0,,3.0,1.0,2.0,,6.0,8.0,1.0,3.0,,,,
23,"James, Aaron",13,6,6,19,,,,1.0,7.0,2.0,,2.0,,,,6.0,10.0,2.0,,,,,
3,"Kellaway, Duncan",5,3,2,7,,,1.0,,3.0,1.0,,,2.0,,,4.0,4.0,1.0,,1.0,,,
33,"Knights, Matthew",7,,5,12,,,,2.0,2.0,1.0,1.0,2.0,3.0,,,6.0,4.0,,,1.0,,,
15,"McKee, Steven",1,1,2,3,,,1.0,,,1.0,1.0,,,,,2.0,1.0,,,1.0,,,
5,"Ottens, Brad",4,4,11,15,1,1.0,9.0,,1.0,2.0,2.0,2.0,2.0,2.0,,10.0,5.0,2.0,1.0,,,,
13,"Powell, Robert",5,1,4,9,,,,,,1.0,,,2.0,1.0,,5.0,5.0,,,,,,
12,"Richardson, Matthew",6,5,4,10,1,1.0,,,,2.0,,1.0,1.0,1.0,,3.0,8.0,,2.0,,,,
4,"Rogers, Matthew",13,2,5,18,,,,,4.0,3.0,3.0,2.0,,1.0,,6.0,13.0,,,,,,
26,"Sampson, Clay",3,,1,4,,,,3.0,,2.0,,1.0,,2.0,,2.0,2.0,,,,,,
32,"Tivendale, Greg",7,2,7,14,,,,1.0,1.0,2.0,3.0,3.0,,1.0,,5.0,9.0,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,157,61,110,267,12,9.0,25.0,28.0,28.0,47.0,36.0,32.0,19.0,18.0,,118.0,146.0,15.0,11.0,10.0,1.0,,
Opposition,Opposition,208,85,111,319,21,17.0,35.0,23.0,30.0,58.0,43.0,27.0,18.0,19.0,6.0,141.0,180.0,20.0,19.0,18.0,7.0,,
