Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Birchall, Grant",8,3,5,13,,,,2.0,4.0,1.0,,1.0,1.0,,,1.0,12.0,,,,1.0,1.0,87.0
20,"Boyle, Tim",7,6,5,12,3,1.0,,1.0,,,2.0,2.0,,,,5.0,7.0,2.0,4.0,2.0,,,86.0
30,"Brown, Campbell",8,5,5,13,,,,1.0,4.0,,,1.0,,,,6.0,7.0,1.0,,5.0,3.0,,100.0
39,"Campbell, Robert",2,,8,10,,,29.0,7.0,,1.0,,2.0,,,,3.0,7.0,,,2.0,,1.0,55.0
25,"Clarke, Tim",5,4,11,16,,,,1.0,2.0,3.0,2.0,1.0,1.0,,,3.0,13.0,,,,1.0,,90.0
9,"Crawford, Shane",16,7,9,25,1,1.0,,5.0,3.0,3.0,5.0,2.0,2.0,,,3.0,21.0,,,2.0,2.0,,93.0
24,"Croad, Trent",9,6,4,13,2,1.0,,,,3.0,,1.0,,,,6.0,7.0,2.0,2.0,2.0,,,95.0
19,"Dixon, Ben",4,3,2,6,2,1.0,,1.0,,2.0,,2.0,1.0,1.0,,3.0,3.0,1.0,2.0,,,,91.0
32,"Ellis, Xavier",4,2,2,6,,,,1.0,1.0,1.0,,1.0,,1.0,,1.0,5.0,,,2.0,,,54.0
23,"Franklin, Lance",8,4,6,14,1,3.0,,1.0,1.0,4.0,1.0,3.0,,3.0,,3.0,10.0,1.0,2.0,,2.0,1.0,89.0
27,"Gilham, Stephen",4,3,3,7,,,,1.0,2.0,,,,,,,2.0,5.0,1.0,,1.0,,,65.0
18,"Guerra, Brent",10,2,8,18,,,,4.0,5.0,,1.0,2.0,,,,3.0,14.0,,,2.0,1.0,,75.0
15,"Hodge, Luke",12,5,8,20,,1.0,1.0,2.0,2.0,3.0,1.0,5.0,,4.0,,4.0,15.0,1.0,1.0,1.0,,1.0,95.0
8,"Jacobs, Danny",5,3,7,12,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,6.0,6.0,1.0,,6.0,,,84.0
4,"Ladson, Rick",18,7,8,26,,,,1.0,3.0,6.0,3.0,3.0,1.0,,,7.0,18.0,,,2.0,,2.0,78.0
3,"Lewis, Jordan",13,6,13,26,,,1.0,2.0,,5.0,6.0,2.0,2.0,,3.0,15.0,12.0,,,1.0,,1.0,83.0
22,"McGlynn, Ben",12,7,4,16,1,1.0,,1.0,,4.0,2.0,2.0,2.0,1.0,,5.0,11.0,,1.0,2.0,,1.0,70.0
5,"Mitchell, Sam",7,4,16,23,,,,5.0,1.0,2.0,6.0,6.0,2.0,3.0,,12.0,11.0,,,1.0,2.0,1.0,97.0
12,"Sewell, Brad",13,10,7,20,,1.0,,4.0,,6.0,2.0,1.0,1.0,,2.0,4.0,16.0,1.0,,1.0,,2.0,87.0
13,"Taylor, Simon",1,3,7,8,,,12.0,1.0,,,1.0,1.0,,1.0,,3.0,5.0,,,2.0,,,45.0
6,"Williams, Mark",10,6,5,15,6,2.0,,1.0,,2.0,1.0,,4.0,,,8.0,7.0,,4.0,2.0,2.0,1.0,97.0
45,"Young, Clinton",12,2,4,16,1,,,7.0,2.0,5.0,1.0,1.0,3.0,,,4.0,12.0,,,2.0,1.0,1.0,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,188,98,147,335,17,14.0,43.0,51.0,31.0,52.0,35.0,40.0,21.0,14.0,5.0,107.0,224.0,11.0,16.0,38.0,15.0,13.0,
Opposition,Opposition,188,99,126,314,14,10.0,41.0,73.0,31.0,47.0,28.0,48.0,14.0,21.0,1.0,98.0,214.0,8.0,16.0,37.0,19.0,11.0,
