Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Ablett, Gary",13,2,12,25,,1.0,,8.0,2.0,6.0,3.0,8.0,,1.0,,13.0,12.0,1.0,1.0,1.0,1.0,,88.0
30,"Atkins, Tom",11,2,4,15,,1.0,,11.0,,2.0,3.0,2.0,3.0,1.0,,9.0,5.0,1.0,,,,,81.0
24,"Bews, Jed",6,2,2,8,1,,,2.0,2.0,1.0,,2.0,3.0,,,4.0,3.0,,1.0,4.0,,,89.0
46,"Blicavs, Mark",5,1,5,10,,,25.0,8.0,2.0,3.0,3.0,2.0,3.0,2.0,,8.0,2.0,,,6.0,,1.0,85.0
40,"Dahlhaus, Luke",7,4,4,11,1,,,10.0,2.0,2.0,1.0,,1.0,,,3.0,6.0,1.0,1.0,1.0,,1.0,70.0
35,"Dangerfield, Patrick",18,3,18,36,1,1.0,,2.0,,8.0,9.0,6.0,5.0,1.0,2.0,23.0,12.0,,,,,1.0,76.0
22,"Duncan, Mitch",11,4,12,23,1,,,1.0,4.0,2.0,4.0,4.0,,2.0,,8.0,13.0,,,2.0,,,89.0
29,"Guthrie, Cameron",4,,7,11,1,,,3.0,1.0,1.0,2.0,3.0,,2.0,,7.0,4.0,,,1.0,,,70.0
26,"Hawkins, Tom",9,5,4,13,,2.0,,2.0,,2.0,,6.0,1.0,1.0,,3.0,10.0,,2.0,,,3.0,96.0
25,"Henderson, Lachie",7,3,5,12,,,,2.0,4.0,1.0,,5.0,,2.0,,6.0,6.0,2.0,,4.0,,,86.0
38,"Henry, Jack",7,4,,7,,,,3.0,1.0,1.0,,2.0,,,,2.0,5.0,2.0,,6.0,,,81.0
11,"Kelly, Tim",15,1,11,26,,1.0,,3.0,3.0,6.0,6.0,6.0,1.0,3.0,,15.0,12.0,,,,2.0,,79.0
8,"Kolodjashnij, Jake",5,2,1,6,,,,3.0,1.0,2.0,1.0,1.0,1.0,,,3.0,3.0,1.0,,5.0,,,84.0
32,"Miers, Gryan",8,2,4,12,2,1.0,,3.0,2.0,3.0,,,1.0,,,4.0,8.0,,,,1.0,,87.0
19,"Narkle, Quinton",7,1,7,14,1,,,2.0,2.0,1.0,2.0,2.0,1.0,1.0,,4.0,10.0,,,2.0,,,63.0
42,"OConnor, Mark",6,1,5,11,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,7.0,4.0,1.0,,2.0,,,83.0
3,"Parfitt, Brandan",5,,7,12,,,,2.0,1.0,2.0,4.0,2.0,1.0,1.0,,8.0,6.0,,,3.0,,1.0,61.0
17,"Ratugolea, Esava",5,3,,5,2,1.0,7.0,2.0,,1.0,,1.0,,1.0,,3.0,1.0,2.0,2.0,,,,86.0
14,"Selwood, Joel",11,2,11,22,,,,4.0,2.0,4.0,3.0,4.0,1.0,,,10.0,11.0,,,1.0,,,82.0
44,"Stewart, Tom",18,6,4,22,,,,4.0,9.0,2.0,,3.0,,1.0,,2.0,11.0,1.0,,2.0,,1.0,86.0
7,"Taylor, Harry",6,3,4,10,,,,3.0,3.0,,1.0,,1.0,,,7.0,3.0,2.0,,5.0,,,92.0
2,"Tuohy, Zach",10,2,2,12,,2.0,,5.0,,4.0,,2.0,2.0,,,5.0,7.0,1.0,1.0,1.0,2.0,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,53,129,323,10,14.0,32.0,85.0,43.0,56.0,43.0,63.0,27.0,21.0,2.0,154.0,154.0,15.0,8.0,46.0,6.0,8.0,
Opposition,Opposition,223,91,131,354,10,15.0,53.0,84.0,46.0,56.0,43.0,59.0,21.0,27.0,4.0,163.0,185.0,19.0,8.0,56.0,2.0,7.0,
