North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Anderson, Jed",12,3,14,26,,,,1.0,,4.0,2.0,7.0,1.0,2.0,,8.0,16.0,,,1.0,,,70.0
15,"Bosenavulagi, Atu",5,3,1,6,,,,5.0,1.0,1.0,,2.0,,2.0,,1.0,5.0,,,4.0,,,88.0
21,"Coleman-Jones, Callum",6,3,5,11,,,6.0,1.0,2.0,1.0,,6.0,,4.0,,3.0,10.0,1.0,,2.0,,,64.0
4,"Corr, Aidan",9,2,3,12,,,,1.0,6.0,,,3.0,1.0,,,4.0,3.0,,,5.0,,,89.0
25,"Curtis, Paul",4,2,3,7,,,,3.0,,3.0,1.0,2.0,2.0,,,5.0,2.0,1.0,1.0,,,1.0,79.0
9,"Davies-Uniacke, Luke",10,5,15,25,,,,6.0,3.0,4.0,7.0,1.0,1.0,,,12.0,13.0,,,,,,86.0
22,"Goldstein, Todd",7,4,7,14,,,27.0,1.0,,4.0,5.0,2.0,3.0,2.0,,9.0,6.0,1.0,,9.0,,1.0,90.0
37,"Hayden, Kyron",4,4,4,8,,,,3.0,1.0,,,3.0,,1.0,,5.0,3.0,1.0,,2.0,,,82.0
20,"Larkey, Nick",7,2,1,8,1,1.0,,3.0,,2.0,,5.0,3.0,2.0,,7.0,2.0,1.0,1.0,3.0,,1.0,93.0
35,"Lazzaro, Charlie",,,,,,,,,,,,,,,,,,,,,,,
1,"Mahony, Jack",3,1,2,5,,,,1.0,,1.0,,,1.0,,,2.0,3.0,,,1.0,,,71.0
11,"McDonald, Luke",9,2,7,16,,,,3.0,1.0,2.0,2.0,3.0,,1.0,,4.0,12.0,1.0,,1.0,,,91.0
39,"Perez, Flynn",4,4,3,7,,,,2.0,,1.0,1.0,3.0,,2.0,,1.0,7.0,,,1.0,,,84.0
24,"Powell, Tom",9,1,5,14,1,,,1.0,1.0,2.0,2.0,1.0,,,,4.0,8.0,,,,,,67.0
8,"Scott, Bailey",16,8,4,20,,,,2.0,6.0,1.0,1.0,2.0,1.0,,,4.0,15.0,,,1.0,,,85.0
2,"Stephenson, Jaidyn",10,3,7,17,,2.0,,4.0,,2.0,2.0,4.0,,,,5.0,10.0,,1.0,,,,83.0
5,"Taylor, Curtis",9,4,2,11,,,,3.0,4.0,1.0,2.0,1.0,3.0,,,6.0,6.0,1.0,,,,,75.0
26,"Thomas, Tarryn",8,2,4,12,1,1.0,,1.0,,2.0,5.0,3.0,,,,6.0,7.0,,2.0,1.0,,,82.0
28,"Turner, Kayne",6,2,6,12,,,,3.0,2.0,1.0,,3.0,1.0,,,4.0,6.0,,,1.0,,,85.0
19,"Walker, Josh",9,4,6,15,,,,1.0,6.0,1.0,,,2.0,,,7.0,7.0,1.0,,10.0,,,92.0
17,"Young, Lachie",19,4,4,23,,,,3.0,10.0,2.0,1.0,5.0,4.0,1.0,,6.0,12.0,,,4.0,,,80.0
7,"Ziebell, Jack",7,3,4,11,,,,2.0,,4.0,,2.0,,1.0,,4.0,8.0,,,1.0,,1.0,87.0
44,"Zurhaar, Cameron",11,2,6,17,3,4.0,,2.0,,4.0,2.0,3.0,2.0,,,9.0,8.0,1.0,1.0,,,1.0,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,68,113,297,6,10.0,33.0,52.0,43.0,43.0,33.0,61.0,25.0,18.0,,116.0,169.0,9.0,6.0,47.0,,5.0,
Opposition,Opposition,226,91,155,381,17,13.0,39.0,50.0,36.0,61.0,44.0,64.0,18.0,25.0,6.0,149.0,235.0,9.0,22.0,56.0,4.0,14.0,
