Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Atkins, Tom",26y 212d,62 (41-0-21 66.13%),10 (0.16),←,
24,"Bews, Jed",28y 125d,132 (79-2-51 60.61%),16 (0.12),←,
46,"Blicavs, Mark",31y 21d,208 (137-2-69 66.35%),45 (0.22),←,
5,"Cameron, Jeremy",29y 17d,191 (90-3-98 47.91%),478 (2.50),20 (13-0-7 65.00%),51 (2.55)
45,"Close, Brad",23y 262d,35 (24-0-11 68.57%),24 (0.69),←,
40,"Dahlhaus, Luke",29y 240d,220 (114-0-106 51.82%),140 (0.64),66 (44-0-22 66.67%),30 (0.45)
35,"Dangerfield, Patrick",32y 13d,290 (170-1-119 58.79%),311 (1.07),136 (89-1-46 65.81%),148 (1.09)
16,"De Koning, Sam",21y 51d,5 (4-0-1 80.00%),,←,
22,"Duncan, Mitch",30y 312d,240 (170-1-69 71.04%),169 (0.70),←,
29,"Guthrie, Cameron",29y 242d,210 (137-2-71 65.71%),64 (0.30),←,
26,"Hawkins, Tom",33y 271d,307 (217-2-88 71.01%),681 (2.22),←,
38,"Henry, Jack",23y 232d,95 (62-0-33 65.26%),16 (0.17),←,
9,"Holmes, Max",19y 232d,17 (11-0-6 64.71%),5 (0.29),←,
8,"Kolodjashnij, Jake",26y 252d,137 (89-2-46 65.69%),2 (0.01),←,
32,"Miers, Gryan",23y 19d,63 (41-0-22 65.08%),59 (0.94),←,
42,"OConnor, Mark",25y 91d,67 (43-0-24 64.18%),4 (0.06),←,
3,"Parfitt, Brandan",23y 356d,100 (70-0-30 70.00%),43 (0.43),←,
14,"Selwood, Joel",33y 327d,338 (244-1-93 72.34%),168 (0.50),←,
7,"Smith, Isaac",33y 109d,239 (164-1-74 68.83%),182 (0.76),29 (20-0-9 68.97%),17 (0.59)
1,"Stanley, Rhys",31y 138d,168 (93-1-74 55.65%),102 (0.61),110 (72-1-37 65.91%),62 (0.56)
18,"Stengle, Tyson",23y 181d,21 (8-0-13 38.10%),23 (1.10),5 (3-0-2 60.00%),8 (1.60)
44,"Stewart, Tom",29y 34d,110 (73-0-37 66.36%),3 (0.03),←,
2,"Tuohy, Zach",32y 129d,231 (119-2-110 51.95%),80 (0.35),111 (71-1-39 64.41%),40 (0.36)
Totals,Totals,27y 327d,3486 (2200-20-1266 63.11%),2625 (0.75),,
C,"Scott, Chris",45y 350d,266 (182-2-82 68.80%),,←,
