Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Biddiscombe, Craig",9,2,2,11,,,,1.0,2.0,,1.0,,1.0,2.0,,2.0,8.0,,,2.0,,,
30,"Bourke, David",2,1,2,4,,,1.0,,,,,,,,,2.0,2.0,,,1.0,,,
11,"Bowden, Joel",18,5,6,24,,,,1.0,4.0,4.0,3.0,2.0,1.0,1.0,,9.0,16.0,1.0,,2.0,1.0,,
17,"Broderick, Paul",3,2,2,5,,,,1.0,,2.0,,1.0,,1.0,,1.0,4.0,,,,,,
15,"Cameron, Leon",12,5,10,22,4,1.0,,3.0,,5.0,6.0,,1.0,,,8.0,13.0,,2.0,1.0,,,
9,"Campbell, Wayne",13,4,13,26,,,,3.0,4.0,4.0,10.0,1.0,3.0,2.0,,12.0,14.0,,,1.0,,,
6,"Chaffey, Mark",9,6,4,13,,,,4.0,4.0,,,1.0,,,,1.0,12.0,,,,2.0,,
10,"Daffy, Nick",6,2,9,15,,,,2.0,,3.0,2.0,1.0,,,,4.0,11.0,,,,,,
25,"Gale, Brendon",6,3,4,10,1,1.0,8.0,2.0,2.0,1.0,3.0,1.0,1.0,,,8.0,2.0,2.0,1.0,,,,
2,"Gaspar, Darren",13,6,1,14,,,,3.0,5.0,1.0,,,1.0,1.0,,7.0,7.0,2.0,,2.0,1.0,,
38,"Haynes, Ben",,,2,2,,,,,,,,,,,,1.0,1.0,,,,,,
1,"Hilton, Rory",17,6,1,18,1,,,3.0,3.0,4.0,1.0,,1.0,1.0,,4.0,12.0,1.0,1.0,2.0,,,
16,"Holland, Ben",9,6,6,15,,,1.0,5.0,4.0,,4.0,,2.0,1.0,,9.0,4.0,3.0,,1.0,,,
39,"Kellaway, Andrew",7,4,7,14,,,,1.0,3.0,,,,2.0,1.0,,7.0,7.0,1.0,,3.0,,,
3,"Kellaway, Duncan",5,2,5,10,,,,,,,4.0,1.0,1.0,1.0,,4.0,7.0,,,3.0,,,
33,"Knights, Matthew",5,,3,8,1,1.0,,4.0,2.0,3.0,1.0,2.0,,1.0,,4.0,4.0,,,1.0,,,
27,"Krakouer, Andrew",3,,,3,1,,,2.0,,,,,1.0,,,3.0,,,,,,,
5,"Ottens, Brad",8,6,2,10,1,2.0,8.0,,,3.0,1.0,3.0,2.0,1.0,,8.0,2.0,4.0,2.0,1.0,,,
12,"Richardson, Matthew",10,6,4,14,3,,,,,3.0,,1.0,5.0,1.0,,11.0,4.0,3.0,3.0,,,,
19,"Sziller, Steven",3,,4,7,,,,2.0,,,,,,1.0,,2.0,5.0,,,,,,
32,"Tivendale, Greg",13,5,2,15,2,,,5.0,2.0,5.0,1.0,,,1.0,,4.0,10.0,,,,,,
36,"Zantuck, Ty",2,3,1,3,,,,,,2.0,1.0,1.0,,1.0,,1.0,3.0,,,1.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,173,74,90,263,14,8.0,18.0,42.0,35.0,40.0,38.0,15.0,22.0,17.0,,112.0,148.0,17.0,9.0,21.0,5.0,,
Opposition,Opposition,191,78,79,270,17,18.0,32.0,41.0,21.0,62.0,42.0,18.0,17.0,22.0,6.0,109.0,154.0,13.0,15.0,35.0,10.0,,
