Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",25y 16d,104 (56-0-48 53.85%),52 (0.50),←,
29,"Beaumont, Simon",24y 91d,60 (34-0-26 56.67%),44 (0.73),←,
21,"Bradley, Craig",36y 142d,313 (189-2-122 60.70%),212 (0.68),←,
20,"Brown, Fraser",29y 208d,168 (97-1-70 58.04%),95 (0.57),←,
16,"Camporeale, Scott",24y 215d,105 (65-0-40 61.90%),95 (0.90),←,
25,"Fevola, Brendan",19y 53d,3 (3-0-0 100.00%),3 (1.00),←,
31,"Fletcher, Simon",21y 209d,11 (7-0-4 63.64%),6 (0.55),←,
45,"Franchina, Anthony",22y 154d,32 (16-0-16 50.00%),8 (0.25),←,
4,"Hamill, Aaron",22y 206d,69 (33-0-36 47.83%),74 (1.07),←,
9,"Hickmott, Adrian",27y 349d,109 (68-0-41 62.39%),49 (0.45),59 (36-0-23 61.02%),25 (0.42)
37,"Hotton, Trent",26y 103d,18 (5-0-13 27.78%),15 (0.83),1 (1-0-0 100.00%),1 (1.00)
27,"Hulme, Darren",22y 247d,37 (14-0-23 37.84%),21 (0.57),←,
43,"Koutoufides, Anthony",27y 55d,149 (88-1-60 59.40%),105 (0.70),←,
12,"Lappin, Matthew",24y 25d,81 (42-1-38 52.47%),64 (0.79),26 (14-0-12 53.85%),38 (1.46)
10,"Mansfield, Michael",28y 218d,182 (104-1-77 57.42%),100 (0.55),1 (1-0-0 100.00%),
3,"Massie, Kris",19y 288d,23 (15-0-8 65.22%),10 (0.43),←,
5,"McKay, Andrew",29y 243d,155 (94-1-60 60.97%),23 (0.15),←,
15,"Nelson, Ben",23y 50d,30 (16-0-14 53.33%),6 (0.20),←,
7,"Ratten, Brett",28y 246d,190 (110-0-80 57.89%),60 (0.32),←,
23,"Rice, Dean",31y 362d,200 (93-1-106 46.75%),83 (0.41),84 (48-0-36 57.14%),40 (0.48)
14,"Sexton, Michael",29y 8d,195 (115-1-79 59.23%),23 (0.12),←,
8,"Whitnall, Lance",20y 203d,67 (33-0-34 49.25%),121 (1.81),←,
Totals,Totals,25y 251d,2301 (1297-9-995 56.37%),1269 (0.55),,
C,"Parkin, David",57y 183d,494 (290-2-202 58.91%),,331 (203-2-126 61.63%),
