Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",25y 219d,76 (40-0-36 52.63%),21 (0.28),←,
28,"Bell, Tom",21y 45d,2 (2-0-0 100.00%),2 (1.00),←,
19,"Betts, Eddie",25y 245d,161 (65-3-93 41.30%),255 (1.58),←,
44,"Carrazzo, Andrew",28y 226d,150 (61-3-86 41.67%),45 (0.30),←,
41,"Casboult, Levi",22y 135d,2 (2-0-0 100.00%),1 (0.50),←,
16,"Collins, Andrew",23y 254d,35 (12-1-22 35.71%),29 (0.83),10 (4-1-5 45.00%),6 (0.60)
35,"Curnow, Ed",22y 264d,25 (17-1-7 70.00%),3 (0.12),←,
39,"Dale, Frazer",18y 261d,2 (2-0-0 100.00%),1 (0.50),←,
31,"Davies, Marcus",21y 113d,14 (8-0-6 57.14%),1 (0.07),←,
34,"Duigan, Nick",27y 325d,35 (20-1-14 58.57%),5 (0.14),←,
38,"Garlett, Jeff",22y 360d,71 (41-1-29 58.45%),118 (1.66),←,
4,"Gibbs, Bryce",23y 135d,129 (61-1-67 47.67%),67 (0.52),←,
40,"Jamison, Michael",26y 47d,86 (41-1-44 48.26%),1 (0.01),←,
45,"Joseph, Aaron",23y 24d,68 (36-0-32 52.94%),10 (0.15),←,
8,"Kreuzer, Matthew",23y 76d,83 (45-0-38 54.22%),46 (0.55),←,
26,"McInnes, Andrew",20y 130d,4 (3-0-1 75.00%),,←,
14,"McLean, Brock",26y 139d,114 (47-1-66 41.67%),46 (0.40),20 (10-0-10 50.00%),7 (0.35)
3,"Murphy, Marc",25y 9d,137 (62-1-74 45.62%),112 (0.82),←,
29,"Scotland, Heath",32y 7d,239 (99-2-138 41.84%),74 (0.31),186 (76-2-108 41.40%),62 (0.33)
32,"Thornton, Bret",28y 256d,188 (71-1-116 38.03%),30 (0.16),←,
42,"Tuohy, Zach",22y 231d,26 (16-0-10 61.54%),8 (0.31),←,
13,"Yarran, Chris",21y 222d,58 (29-1-28 50.86%),38 (0.66),←,
Totals,Totals,24y 86d,1705 (780-18-907 45.75%),913 (0.54),,
C,"Ratten, Brett",41y 17d,115 (58-1-56 50.87%),,←,
