Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",26y 333d,97 (61-1-35 63.40%),153 (1.58),←,
21,"Barlow, Michael",26y 178d,78 (50-1-27 64.74%),48 (0.62),←,
30,"Clarke, Zac",24y 78d,62 (31-1-30 50.81%),35 (0.56),←,
15,"Crowley, Ryan",30y 101d,176 (96-1-79 54.83%),114 (0.65),←,
3,"Dawson, Zac",28y 112d,129 (83-4-42 65.89%),7 (0.05),52 (37-1-14 72.12%),3 (0.06)
41,"Duffield, Paul",29y 129d,145 (75-1-69 52.07%),33 (0.23),←,
7,"Fyfe, Nat",22y 269d,82 (51-1-30 62.80%),64 (0.78),←,
32,"Hill, Stephen",24y 44d,119 (65-0-54 54.62%),74 (0.62),←,
5,"Ibbotson, Garrick",26y 91d,119 (57-1-61 48.32%),21 (0.18),←,
23,"Mayne, Chris",25y 224d,116 (66-1-49 57.33%),142 (1.22),←,
16,"Mundy, David",28y 329d,198 (106-1-91 53.79%),77 (0.39),←,
13,"Mzungu, Tendai",28y 106d,75 (45-1-29 60.67%),47 (0.63),←,
27,"Neale, Lachie",21y 21d,34 (19-0-15 55.88%),16 (0.47),←,
29,"Pavlich, Matthew",32y 165d,303 (143-0-160 47.19%),609 (2.01),←,
6,"Pearce, Danyle",28y 68d,191 (85-2-104 45.03%),95 (0.50),37 (26-1-10 71.62%),19 (0.51)
31,"Sandilands, Aaron",31y 190d,205 (109-0-96 53.17%),78 (0.38),←,
11,"Sheridan, Tom",20y 229d,19 (14-0-5 73.68%),10 (0.53),←,
36,"Silvagni, Alex",26y 258d,42 (23-1-18 55.95%),10 (0.24),←,
34,"Spurr, Lee",26y 322d,48 (36-1-11 76.04%),3 (0.06),←,
8,"Suban, Nick",24y 36d,95 (50-1-44 53.16%),39 (0.41),←,
33,"Sutcliffe, Cam",22y 22d,35 (25-1-9 72.86%),9 (0.26),←,
4,"Sylvia, Colin",28y 218d,158 (49-2-107 31.65%),129 (0.82),1 (1-0-0 100.00%),
Totals,Totals,26y 193d,2526 (1339-22-1165 53.01%),1813 (0.72),,
C,"Lyon, Ross",47y 218d,182 (117-5-60 65.66%),,61 (41-1-19 68.03%),
