St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",20y 96d,16 (8-0-8 50.00%),10 (0.63),←,
27,"Blake, Jason",27y 189d,136 (67-2-67 50.00%),33 (0.24),←,
16,"Clarke, Raphael",22y 362d,41 (25-0-16 60.98%),6 (0.15),←,
26,"Dal Santo, Nick",24y 211d,144 (78-2-64 54.86%),72 (0.50),←,
40,"Eddy, Robert",20y 257d,13 (9-0-4 69.23%),3 (0.23),←,
17,"Fiora, Aaron",27y 154d,140 (64-1-75 46.07%),58 (0.41),62 (31-1-30 50.81%),33 (0.53)
25,"Fisher, Sam",26y 72d,96 (57-1-38 59.90%),9 (0.09),←,
19,"Gilbert, Sam",22y 32d,39 (22-1-16 57.69%),11 (0.28),←,
18,"Goddard, Brendon",23y 123d,113 (67-0-46 59.29%),40 (0.35),←,
1,"Gram, Jason",24y 146d,77 (43-1-33 56.49%),39 (0.51),75 (42-1-32 56.67%),39 (0.52)
33,"Gwilt, James",22y 40d,26 (14-0-12 53.85%),6 (0.23),←,
35,"Harvey, Robert",37y 30d,383 (194-4-185 51.17%),215 (0.56),←,
7,"Hayes, Lenny",28y 250d,192 (86-3-103 45.57%),67 (0.35),←,
8,"Hudghton, Max",32y 18d,227 (104-3-120 46.48%),14 (0.06),←,
38,"Jones, Clinton",24y 231d,26 (16-1-9 63.46%),7 (0.27),←,
2,"King, Steven",29y 303d,215 (112-2-101 52.56%),80 (0.37),22 (13-0-9 59.09%),5 (0.23)
23,"Koschitzke, Justin",26y,119 (60-1-58 50.84%),123 (1.03),←,
32,"McQualter, Andrew",22y 103d,35 (18-0-17 51.43%),7 (0.20),←,
44,"Milne, Stephen",28y 196d,165 (80-2-83 49.09%),331 (2.01),←,
11,"Montagna, Leigh",24y 323d,98 (57-1-40 58.67%),61 (0.62),←,
12,"Riewoldt, Nick",25y 339d,158 (80-2-76 51.27%),320 (2.03),←,
13,"Schneider, Adam",24y 131d,117 (70-1-46 60.26%),127 (1.09),19 (10-0-9 52.63%),28 (1.47)
Totals,Totals,25y 264d,2576 (1331-28-1217 51.67%),1639 (0.64),,
C,"Lyon, Ross",41y 317d,47 (25-1-21 54.26%),,←,
