Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",24y 27d,78 (41-0-37 52.56%),33 (0.42),←,
10,"Backwell, Brett",18y 311d,1 (0-0-1 0.00%),,←,
29,"Beaumont, Simon",23y 102d,34 (19-0-15 55.88%),19 (0.56),←,
21,"Bradley, Craig",35y 153d,287 (174-2-111 60.98%),202 (0.70),←,
20,"Brown, Fraser",28y 219d,149 (85-1-63 57.38%),90 (0.60),←,
16,"Camporeale, Scott",23y 226d,82 (50-0-32 60.98%),69 (0.84),←,
39,"Christou, Ang",27y 68d,106 (73-1-32 69.34%),17 (0.16),←,
34,"De Iulio, Ron",26y 344d,92 (52-0-40 56.52%),70 (0.76),←,
45,"Franchina, Anthony",21y 165d,19 (9-0-10 47.37%),3 (0.16),←,
36,"Hamill, Aaron",21y 217d,43 (18-0-25 41.86%),39 (0.91),←,
43,"Koutoufides, Anthony",26y 66d,129 (76-1-52 59.30%),94 (0.73),←,
12,"Lappin, Matthew",23y 36d,56 (28-1-27 50.89%),26 (0.46),1 (0-0-1 0.00%),
22,"Manton, Glenn",25y 297d,98 (57-0-41 58.16%),32 (0.33),77 (46-0-31 59.74%),28 (0.36)
5,"McKay, Andrew",28y 254d,129 (79-1-49 61.63%),21 (0.16),←,
18,"Murphy, Justin",22y 335d,68 (38-0-30 55.88%),67 (0.99),56 (29-0-27 51.79%),58 (1.04)
7,"Ratten, Brett",27y 257d,164 (95-0-69 57.93%),45 (0.27),←,
23,"Rice, Dean",31y 8d,176 (79-1-96 45.17%),78 (0.44),60 (34-0-26 56.67%),35 (0.58)
14,"Sexton, Michael",28y 20d,171 (102-1-68 59.94%),18 (0.11),←,
1,"Silvagni, Stephen",31y 298d,249 (158-1-90 63.65%),169 (0.68),←,
41,"Thompson, Ben",20y 172d,1 (0-0-1 0.00%),,←,
30,"White, Adam",23y 75d,26 (13-0-13 50.00%),13 (0.50),←,
8,"Whitnall, Lance",19y 214d,41 (18-0-23 43.90%),67 (1.63),←,
Totals,Totals,25y 159d,2199 (1264-10-925 57.48%),1172 (0.53),,
C,"Parkin, David",56y 194d,468 (275-2-191 58.97%),,305 (188-2-115 61.97%),
