Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
35,"Bond, Chris",8,1,6,14,,,,4.0,,,,,,1.0,,,,,,,,,
30,"Bourke, David",,,,,,,,1.0,,,,,,,,,,,,,,,
17,"Broderick, Paul",17,1,8,25,1,2.0,,1.0,,,,,2.0,,,,,,,,,,
9,"Campbell, Wayne",11,8,7,18,1,,,2.0,,,,,1.0,,,,,,,,,,
40,"Chaffey, Mark",10,5,5,15,,,,,,,,,,,,,,,,,,,
15,"Charles, Justin",5,3,3,8,1,,6.0,,,,,,2.0,,,,,,,,,,
10,"Daffy, Nick",21,4,3,24,,1.0,,1.0,,,,,,1.0,,,,,,,,,
25,"Gale, Brendon",9,6,5,14,,2.0,8.0,2.0,,,,,1.0,2.0,,,,,,,,,
1,"Gale, Michael",9,8,14,23,1,,,1.0,,,,,1.0,1.0,,,,,,,,,
2,"Gaspar, Darren",10,7,7,17,,,,2.0,,,,,1.0,2.0,1.0,,,,,,,,
20,"Harrison, Ben",17,8,13,30,,2.0,,3.0,,,,,2.0,,,,,,,,,,
16,"Holland, Ben",7,5,5,12,1,,1.0,,,,,,,1.0,,,,,,,,,
3,"Kellaway, Duncan",12,9,15,27,,,,4.0,,,,,2.0,1.0,,,,,,,,,
33,"Knights, Matthew",4,,2,6,,,,1.0,,,,,,1.0,,,,,,,,,
8,"Merenda, Mark",10,5,3,13,1,2.0,,1.0,,,,,2.0,,,,,,,,,,
28,"Moore, Ben",8,1,3,11,2,1.0,,1.0,,,,,3.0,,,,,,,,,,
26,"Nichols, Trent",11,2,3,14,1,1.0,,1.0,,,,,1.0,,,,,,,,,,
13,"Powell, Robert",17,2,4,21,1,,,3.0,,,,,3.0,1.0,,,,,,,,,
7,"Prescott, Ashley",13,4,3,16,1,,,2.0,,,,,,1.0,,,,,,,,,
12,"Richardson, Matthew",16,8,2,18,5,1.0,,,,,,,1.0,1.0,,,,,,,,,
41,"Turner, Scott",6,3,4,10,,,,1.0,,,,,,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,221,90,115,336,16,14.0,15.0,31.0,,,,,22.0,15.0,1.0,,,,,,,,
Opposition,Opposition,197,67,102,299,26,8.0,24.0,24.0,,,,,15.0,22.0,5.0,,,,,,,,
