Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
23,"Bolton, Mark",6,4,12,18,1,,2.0,4.0,3.0,1.0,3.0,2.0,,1.0,,11.0,6.0,1.0,,4.0,,,96.0
16,"Bradley, Kepler",4,2,3,7,,,,1.0,1.0,,,,,,,1.0,6.0,,,1.0,,,75.0
15,"Dempsey, Courtenay",4,3,2,6,,,,,,1.0,,3.0,,1.0,,1.0,6.0,,,,1.0,1.0,40.0
2,"Dyson, Ricky",10,2,9,19,2,2.0,,1.0,1.0,5.0,2.0,1.0,1.0,,,6.0,14.0,,1.0,4.0,2.0,,98.0
26,"Heffernan, Chris",7,4,8,15,,,,5.0,2.0,3.0,,3.0,,2.0,,7.0,8.0,,,4.0,1.0,,92.0
19,"Hille, David",8,3,11,19,2,1.0,20.0,1.0,,2.0,4.0,3.0,1.0,3.0,,8.0,9.0,1.0,2.0,1.0,,,100.0
5,"Hird, James",2,,2,4,,,,1.0,,,2.0,1.0,,,,4.0,,,,,,,10.0
14,"Johnson, Jason",8,,7,15,,,,3.0,3.0,2.0,4.0,3.0,,,,7.0,8.0,,,,,,73.0
1,"Johnson, Mark",7,3,6,13,1,,1.0,2.0,3.0,2.0,,,,,,5.0,8.0,1.0,1.0,5.0,,,100.0
27,"Laycock, Jason",1,1,3,4,,,11.0,2.0,,,1.0,,,,,3.0,1.0,,,1.0,,,71.0
42,"Lovett-Murray, Nathan",16,,8,24,,,,2.0,3.0,1.0,,2.0,1.0,1.0,,10.0,10.0,,,7.0,1.0,,100.0
13,"Lovett, Andrew",9,4,5,14,2,1.0,,2.0,,,2.0,4.0,,,,5.0,9.0,,2.0,4.0,,1.0,83.0
25,"Lucas, Scott",9,5,3,12,,3.0,,2.0,1.0,3.0,,1.0,,,,4.0,8.0,,2.0,5.0,,,99.0
33,"McPhee, Adam",15,7,4,19,,,1.0,2.0,3.0,6.0,,4.0,2.0,3.0,,8.0,11.0,4.0,,3.0,,,100.0
6,"Monfries, Angus",8,3,5,13,1,1.0,,,,5.0,1.0,2.0,2.0,1.0,,5.0,8.0,,1.0,,,1.0,82.0
11,"Peverill, Damien",9,4,12,21,,1.0,,3.0,,2.0,4.0,,,,,8.0,10.0,,,2.0,1.0,,68.0
29,"Reynolds, Joel",2,1,3,5,,,,2.0,1.0,1.0,,3.0,,1.0,,3.0,4.0,,,2.0,1.0,,100.0
7,"Solomon, Dean",4,3,3,7,,,,4.0,,,,1.0,,1.0,,1.0,6.0,,1.0,2.0,,,61.0
24,"Stanton, Brent",16,6,6,22,,,,3.0,3.0,6.0,6.0,1.0,2.0,,,7.0,15.0,,,2.0,2.0,2.0,100.0
4,"Watson, Jobe",13,8,19,32,1,2.0,,2.0,,3.0,6.0,4.0,2.0,1.0,,14.0,18.0,,1.0,1.0,1.0,,76.0
12,"Welsh, Andrew",18,6,7,25,,,,3.0,4.0,3.0,4.0,6.0,,1.0,,7.0,18.0,,,2.0,,,100.0
8,"Winderlich, Jason",3,2,9,12,1,,,2.0,,1.0,2.0,2.0,,,,5.0,7.0,,,2.0,1.0,,75.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,179,71,147,326,11,12.0,35.0,47.0,28.0,47.0,41.0,46.0,11.0,16.0,,130.0,190.0,7.0,11.0,52.0,11.0,5.0,
Opposition,Opposition,223,118,111,334,17,9.0,32.0,76.0,38.0,45.0,31.0,40.0,16.0,11.0,6.0,124.0,210.0,17.0,21.0,59.0,13.0,9.0,
