Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
37,"Allan, Ben",21y 314d,5 (3-0-2 60.00%),3 (0.60),←,
8,"Anderson, Dean",23y 24d,40 (32-0-8 80.00%),44 (1.10),←,
7,"Ayres, Gary",29y 331d,215 (161-1-53 75.12%),54 (0.25),←,
23,"Brereton, Dermott",26y 6d,164 (127-1-36 77.74%),376 (2.29),←,
4,"Collins, Andrew",25y 122d,74 (58-0-16 78.38%),18 (0.24),←,
13,"Dear, Paul",23y 240d,35 (25-0-10 71.43%),33 (0.94),←,
19,"Dunstall, Jason",26y 11d,125 (102-0-23 81.60%),555 (4.44),←,
6,"Hall, Tony",25y 343d,38 (34-0-4 89.47%),46 (1.21),←,
33,"Hudson, Paul",20y 36d,6 (6-0-0 100.00%),1 (0.17),←,
1,"Jencke, Ray",24y 153d,73 (55-0-18 75.34%),18 (0.25),←,
34,"Kennedy, John",30y 276d,236 (164-1-71 69.70%),208 (0.88),←,
24,"Langford, Chris",27y 235d,167 (130-1-36 78.14%),27 (0.16),←,
12,"Lawrence, Stephen",21y 125d,24 (17-0-7 70.83%),10 (0.42),←,
31,"Madigan, Greg",20y 213d,14 (10-0-4 71.43%),1 (0.07),←,
2,"Mew, Chris",29y 110d,200 (147-1-52 73.75%),19 (0.09),←,
35,"Morrissey, James",25y 325d,61 (48-0-13 78.69%),63 (1.03),←,
44,"Platten, John",27y 161d,112 (88-0-24 78.57%),118 (1.05),←,
18,"Pritchard, Darrin",24y 157d,77 (61-0-16 79.22%),38 (0.49),←,
17,"Tuck, Michael",37y 62d,403 (285-1-117 70.84%),316 (0.78),←,
10,"Wittman, Chris",24y 360d,69 (56-0-13 81.16%),60 (0.87),←,
Totals,Totals,25y 290d,2138 (1609-6-523 75.26%),2008 (0.94),,
C,"Jeans, Allan",56y 338d,552 (352-2-198 63.95%),,219 (159-1-59 72.83%),
