Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Brown, Gavin",5,4,9,14,1,,,2.0,,,,,,2.0,,,,,,,,,
5,"Buckley, Nathan",23,11,8,31,,1.0,,,,,,,1.0,1.0,,,,,,,,,
24,"Butcher, Kent",17,5,3,20,,1.0,,1.0,,,,,3.0,,,,,,,,,,
7,"Fraser, Mark",6,6,8,14,,,,4.0,,,,,,,,,,,,,,,
15,"Hassall, Jon",13,5,13,26,,,,2.0,,,,,1.0,1.0,,,,,,,,,
11,"Houlihan, Damian",6,1,4,10,1,1.0,,2.0,,,,,2.0,3.0,,,,,,,,,
23,"Kelly, Craig",9,3,2,11,3,,,4.0,,,,,1.0,1.0,,,,,,,,,
44,"Kerrison, Shane",2,1,2,4,,,,,,,,,,,,,,,,,,,
12,"McCartney, Jason",5,2,4,9,,1.0,,2.0,,,,,1.0,3.0,,,,,,,,,
34,"McGuane, Mick",14,6,5,19,2,,,1.0,,,,,1.0,,,,,,,,,,
1,"Monkhorst, Damian",7,11,20,27,,,18.0,,,,,,,,3.0,,,,,,,,
4,"Pert, Gary",3,2,3,6,,,,,,,,,,,,,,,,,,,
18,"Plain, Bradley",13,2,12,25,1,1.0,,3.0,,,,,4.0,2.0,,,,,,,,,
13,"Richardson, Alan",5,1,6,11,,,,,,,,,,,,,,,,,,,
36,"Rocca, Saverio",6,5,3,9,2,3.0,1.0,1.0,,,,,1.0,,,,,,,,,,
32,"Rowe, Brad",7,4,4,11,2,,,2.0,,,,,2.0,2.0,,,,,,,,,
29,"Russell, Scott",6,2,7,13,1,1.0,,1.0,,,,,,1.0,,,,,,,,,
22,"Shaw, Tony",11,5,17,28,,,,4.0,,,,,,2.0,,,,,,,,,
14,"Watson, Shane",5,4,1,6,3,,,1.0,,,,,,2.0,,,,,,,,,
10,"Williams, Paul",11,2,5,16,3,2.0,,2.0,,,,,1.0,3.0,,,,,,,,,
19,"Wright, Graham",19,9,13,32,,,,2.0,,,,,1.0,,2.0,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,91,149,342,19,13.0,19.0,34.0,,,,,19.0,23.0,5.0,,,,,,,,
Opposition,Opposition,175,57,115,290,11,12.0,17.0,24.0,,,,,23.0,19.0,1.0,,,,,,,,
