Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ablett, Gary",21,7,15,36,2,3.0,,5.0,,7.0,4.0,1.0,2.0,1.0,3.0,13.0,25.0,1.0,3.0,2.0,3.0,1.0,95.0
3,"Bartel, Jimmy",10,6,10,20,2,,,3.0,2.0,2.0,3.0,4.0,1.0,2.0,1.0,8.0,10.0,,,2.0,,1.0,88.0
24,"Blake, Mark",2,2,6,8,,,17.0,1.0,,1.0,1.0,2.0,1.0,2.0,,3.0,5.0,,,1.0,,1.0,59.0
17,"Byrnes, Shannon",10,6,11,21,4,1.0,,1.0,1.0,4.0,1.0,2.0,1.0,,,4.0,17.0,,3.0,2.0,,1.0,82.0
35,"Chapman, Paul",21,14,12,33,2,1.0,,,4.0,3.0,5.0,,2.0,,2.0,10.0,22.0,1.0,2.0,,,,93.0
11,"Corey, Joel",17,7,17,34,1,,3.0,1.0,1.0,4.0,5.0,8.0,3.0,3.0,,6.0,29.0,,,2.0,,2.0,90.0
44,"Enright, Corey",15,6,8,23,,,,4.0,1.0,3.0,,1.0,,,,1.0,21.0,,,,,,90.0
2,"Harley, Tom",9,10,9,18,,,,1.0,,,,2.0,,1.0,,6.0,12.0,3.0,,,,,76.0
26,"Hawkins, Tom",9,7,7,16,1,,,1.0,,1.0,1.0,4.0,,1.0,,5.0,11.0,,2.0,1.0,,1.0,88.0
28,"Johnson, David",,,2,2,,,,,,,,,,,,,2.0,,,1.0,,,22.0
20,"Johnson, Steve",13,5,3,16,1,3.0,,2.0,,5.0,3.0,2.0,1.0,,,4.0,12.0,,3.0,2.0,,,92.0
9,"Kelly, James",12,8,10,22,1,,,6.0,,2.0,2.0,4.0,2.0,2.0,,5.0,17.0,,,1.0,,,84.0
45,"Ling, Cameron",9,5,8,17,1,,,4.0,,3.0,3.0,,1.0,,,5.0,13.0,,,,,,84.0
4,"Mackie, Andrew",10,6,13,23,,,,1.0,4.0,1.0,2.0,1.0,2.0,,,7.0,14.0,,,3.0,,1.0,91.0
39,"Milburn, Darren",21,7,8,29,1,,,4.0,2.0,2.0,2.0,1.0,2.0,,,5.0,20.0,,,5.0,1.0,,88.0
21,"Mooney, Cameron",5,5,4,9,1,2.0,,1.0,,,,2.0,1.0,2.0,,2.0,7.0,1.0,2.0,,,,92.0
41,"Mumford, Shane",2,3,5,7,,,11.0,2.0,,,1.0,2.0,1.0,2.0,,3.0,4.0,,,3.0,,,52.0
33,"Rooke, Max",3,1,6,9,,,,4.0,,4.0,,,,,,3.0,6.0,,,1.0,,2.0,78.0
30,"Scarlett, Matthew",13,11,13,26,,,,1.0,4.0,1.0,1.0,3.0,,2.0,,3.0,23.0,1.0,,3.0,1.0,,96.0
14,"Selwood, Joel",5,3,13,18,,,,3.0,1.0,3.0,2.0,1.0,4.0,1.0,,9.0,10.0,,,3.0,,,87.0
7,"Taylor, Harry",12,6,8,20,,,,2.0,3.0,4.0,,2.0,,1.0,,4.0,16.0,,,4.0,,1.0,85.0
5,"Varcoe, Travis",6,3,14,20,1,,,2.0,1.0,3.0,1.0,1.0,,1.0,,7.0,12.0,,,2.0,2.0,2.0,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,225,128,202,427,18,14.0,31.0,49.0,24.0,53.0,37.0,43.0,24.0,21.0,6.0,113.0,308.0,7.0,15.0,38.0,7.0,13.0,
Opposition,Opposition,170,79,170,340,13,10.0,31.0,46.0,30.0,37.0,37.0,47.0,21.0,24.0,,117.0,227.0,6.0,10.0,30.0,17.0,8.0,
