Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Baguley, Mark",6,6,3,9,,,,4.0,,3.0,,1.0,,,,3.0,7.0,,1.0,2.0,,,85.0
2,"Bellchambers, Tom",11,5,6,17,,,39.0,2.0,4.0,1.0,6.0,3.0,5.0,1.0,,11.0,7.0,2.0,,5.0,,,87.0
49,"Dea, Matt",13,7,6,19,,,,1.0,1.0,2.0,,3.0,,,,6.0,12.0,,,4.0,,,76.0
13,"Fantasia, Orazio",3,,5,8,1,,,7.0,,2.0,3.0,2.0,2.0,1.0,,6.0,2.0,,,2.0,,1.0,76.0
9,"Goddard, Brendon",10,5,12,22,,,,3.0,1.0,3.0,4.0,5.0,2.0,1.0,,6.0,16.0,,,3.0,,,88.0
35,"Guelfi, Matt",11,4,5,16,,1.0,,4.0,1.0,3.0,2.0,5.0,2.0,1.0,,10.0,6.0,1.0,,2.0,,,78.0
21,"Heppell, Dyson",14,4,8,22,,,,4.0,,8.0,5.0,4.0,1.0,2.0,,10.0,12.0,,,1.0,,1.0,86.0
26,"Hooker, Cale",8,7,8,16,,,,1.0,7.0,,1.0,6.0,,4.0,,5.0,11.0,1.0,,7.0,,,95.0
18,"Hurley, Michael",14,4,7,21,,,,,3.0,3.0,,3.0,,1.0,,4.0,19.0,,,4.0,,,86.0
4,"Langford, Kyle",10,4,10,20,,,,5.0,1.0,2.0,4.0,1.0,2.0,,,10.0,8.0,,1.0,1.0,,1.0,80.0
33,"Laverde, Jayden",9,4,3,12,1,,,5.0,1.0,4.0,1.0,3.0,2.0,2.0,,5.0,7.0,,,,,,77.0
43,"McDonald-Tipungwuti, Anthony",8,4,2,10,2,2.0,,4.0,,3.0,1.0,,,,,2.0,8.0,,2.0,3.0,,1.0,83.0
1,"McGrath, Andrew",7,4,8,15,,,,5.0,,1.0,,2.0,,,,6.0,9.0,,,1.0,,,86.0
45,"McKenna, Conor",10,2,8,18,,,,,5.0,1.0,1.0,3.0,,,,5.0,9.0,,,1.0,,,80.0
44,"McKernan, Shaun",10,7,3,13,,,9.0,3.0,,3.0,1.0,7.0,2.0,4.0,,9.0,6.0,2.0,2.0,3.0,,1.0,96.0
7,"Merrett, Zach",13,4,12,25,1,,,5.0,2.0,3.0,2.0,3.0,1.0,,,8.0,18.0,,,2.0,,,88.0
14,"Ridley, Jordan",6,3,1,7,,,,1.0,1.0,,,2.0,,2.0,,2.0,5.0,,,4.0,,,93.0
42,"Saad, Adam",10,3,12,22,,,,3.0,3.0,3.0,1.0,4.0,,,,6.0,15.0,,,5.0,4.0,,84.0
5,"Smith, Devon",19,9,7,26,1,,,6.0,3.0,2.0,1.0,6.0,1.0,,,6.0,20.0,,1.0,1.0,1.0,,89.0
17,"Stewart, James",7,4,4,11,,2.0,,,,4.0,,,2.0,,,5.0,7.0,1.0,1.0,,,,87.0
25,"Stringer, Jake",15,5,14,29,,1.0,,1.0,4.0,5.0,9.0,9.0,,,,16.0,13.0,1.0,1.0,1.0,,,85.0
11,"Zaharakis, David",3,1,,3,,,,,2.0,,1.0,,,,,2.0,1.0,,,,,,16.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,96,144,361,6,7.0,48.0,64.0,39.0,56.0,43.0,72.0,22.0,19.0,,143.0,218.0,8.0,9.0,52.0,5.0,5.0,
Opposition,Opposition,223,92,143,366,17,12.0,18.0,60.0,46.0,59.0,29.0,59.0,19.0,22.0,6.0,142.0,214.0,11.0,15.0,62.0,9.0,12.0,
