Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
23,"Bolton, Mark",26y 133d,96 (51-1-44 53.65%),38 (0.40),←,
16,"Bradley, Kepler",19y 274d,22 (7-0-15 31.82%),5 (0.23),←,
37,"Bullen, Marcus",23y 33d,44 (25-0-19 56.82%),9 (0.20),←,
22,"Cartledge, Tristan",20y 64d,4 (2-0-2 50.00%),1 (0.25),←,
2,"Dyson, Ricky",19y 320d,19 (10-0-9 52.63%),12 (0.63),←,
19,"Hille, David",24y 73d,83 (46-0-37 55.42%),66 (0.80),←,
5,"Hird, James",32y 191d,221 (135-5-81 62.22%),312 (1.41),←,
14,"Johnson, Jason",27y 201d,149 (94-1-54 63.42%),89 (0.60),←,
1,"Johnson, Mark",27y 83d,150 (98-1-51 65.67%),69 (0.46),←,
18,"Lloyd, Matthew",27y 120d,207 (126-2-79 61.35%),746 (3.60),←,
41,"Lovett, Andrew",22y 276d,18 (7-0-11 38.89%),21 (1.17),←,
42,"Lovett-Murray, Nathan",22y 269d,35 (16-0-19 45.71%),28 (0.80),←,
25,"Lucas, Scott",27y 227d,201 (122-1-78 60.95%),302 (1.50),←,
10,"McVeigh, Mark",24y 200d,118 (67-1-50 57.20%),46 (0.39),←,
28,"Murphy, Justin",29y 112d,185 (83-0-102 44.86%),151 (0.82),40 (20-0-20 50.00%),28 (0.70)
11,"Peverill, Damien",26y 33d,97 (52-1-44 54.12%),21 (0.22),←,
20,"Richards, Ted",22y 215d,31 (18-0-13 58.06%),19 (0.61),←,
34,"Slattery, Henry",19y 204d,3 (1-0-2 33.33%),2 (0.67),←,
24,"Stanton, Brent",19y 105d,32 (12-0-20 37.50%),17 (0.53),←,
4,"Watson, Jobe",20y 187d,11 (6-0-5 54.55%),7 (0.64),←,
12,"Welsh, Andrew",22y 184d,78 (38-1-39 49.36%),8 (0.10),←,
8,"Winderlich, Jason",20y 308d,19 (7-0-12 36.84%),7 (0.37),←,
Totals,Totals,23y 339d,1823 (1023-14-786 56.12%),1976 (1.08),,
C,"Sheedy, Kevin",57y 233d,589 (372-6-211 63.67%),,←,
