St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
29,"Burke, Nathan",21y 87d,79 (27-1-51 34.81%),23 (0.29),←,
15,"Coghlan, Frank",28y 185d,80 (23-1-56 29.38%),23 (0.29),←,
14,"Craven, Danny",24y 1d,11 (5-1-5 50.00%),5 (0.45),←,
46,"Cummings, Steven",21y 261d,6 (3-0-3 50.00%),,←,
34,"Daniels, Jayson",20y 74d,59 (18-1-40 31.36%),18 (0.31),←,
2,"Frawley, Danny",27y 238d,150 (40-1-109 27.00%),10 (0.07),←,
6,"Grant, David",24y 270d,119 (34-0-85 28.57%),65 (0.55),←,
35,"Harvey, Robert",19y 256d,40 (15-1-24 38.75%),35 (0.88),←,
9,"Kitschke, Damian",24y 356d,20 (8-1-11 42.50%),11 (0.55),←,
4,"Lockett, Tony",25y 56d,125 (37-0-88 29.60%),542 (4.34),←,
23,"Loewe, Stewart",22y 346d,101 (33-1-67 33.17%),118 (1.17),←,
5,"McAdam, Gilbert",24y 35d,6 (3-1-2 58.33%),5 (0.83),←,
12,"Morris, Russell",28y 337d,99 (74-2-23 75.76%),63 (0.64),6 (3-1-2 58.33%),11 (1.83)
25,"Muller, Ian",25y 285d,24 (13-1-10 56.25%),1 (0.04),18 (9-1-8 52.78%),1 (0.06)
1,"Newport, Stephen",25y 180d,107 (57-1-49 53.74%),58 (0.54),6 (3-1-2 58.33%),
41,"Pekin, Tim",26y 102d,134 (61-1-72 45.90%),29 (0.22),27 (12-1-14 46.30%),14 (0.52)
13,"Ralphsmith, Sean",24y 141d,7 (3-1-3 50.00%),3 (0.43),3 (1-1-1 50.00%),
37,"Rice, Dean",23y 48d,88 (31-1-56 35.80%),25 (0.28),←,
50,"Vidovic, Lazar",26y 33d,2 (1-0-1 50.00%),,←,
7,"Winmar, Nicky",25y 221d,81 (28-0-53 34.57%),150 (1.85),←,
Totals,Totals,24y 194d,1338 (514-16-808 38.42%),1184 (0.88),,
C,"Sheldon, Ken",31y 124d,28 (12-1-15 44.64%),,←,
