Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",9,3,3,12,,,,5.0,,,,3.0,,1.0,,5.0,7.0,,,4.0,1.0,,96.0
27,"Baird, John",5,5,3,8,,,,,3.0,2.0,,3.0,,,,,8.0,,,3.0,,1.0,60.0
16,"Brown, Leigh",6,4,6,12,,,1.0,2.0,3.0,,1.0,1.0,,1.0,,8.0,4.0,1.0,,6.0,,,100.0
24,"Firrito, Michael",6,1,3,9,,,2.0,4.0,,3.0,2.0,2.0,,1.0,,5.0,4.0,,,5.0,,1.0,89.0
6,"Grant, Shannon",8,4,5,13,3,,,1.0,,3.0,,3.0,,1.0,,4.0,8.0,2.0,2.0,1.0,,,97.0
31,"Hale, David",7,5,2,9,,,10.0,3.0,1.0,1.0,3.0,,2.0,,,4.0,5.0,,,1.0,,,54.0
4,"Harris, Daniel",7,1,10,17,,,,4.0,1.0,3.0,8.0,4.0,,1.0,,12.0,4.0,,,2.0,,,66.0
29,"Harvey, Brent",13,6,7,20,1,,,3.0,2.0,3.0,4.0,4.0,1.0,1.0,,9.0,12.0,1.0,,4.0,1.0,,99.0
21,"Jones, Corey",5,2,2,7,,,,3.0,,1.0,1.0,3.0,,,,2.0,5.0,,,5.0,,,84.0
35,"Makepeace, Troy",18,5,6,24,1,1.0,,1.0,6.0,1.0,2.0,6.0,,,,5.0,16.0,1.0,2.0,2.0,2.0,,95.0
33,"McIntosh, Hamish",5,,1,6,,,2.0,1.0,1.0,2.0,,,,,,2.0,2.0,,,,,,34.0
25,"Picioane, Lance",7,3,4,11,,,1.0,4.0,2.0,,2.0,1.0,1.0,,,4.0,5.0,,,,,,38.0
30,"Pratt, Daniel",11,8,7,18,,,,3.0,5.0,,1.0,6.0,1.0,2.0,,9.0,11.0,3.0,,5.0,1.0,,85.0
3,"Rawlings, Brady",12,3,4,16,,,,1.0,2.0,2.0,3.0,4.0,,,,8.0,7.0,,,4.0,,,98.0
26,"Rocca, Saverio",6,5,,6,2,1.0,1.0,,,2.0,,,,,,2.0,4.0,2.0,4.0,2.0,,,77.0
32,"Sansbury, Eddie",5,,2,7,,,,,,1.0,,,,,,4.0,3.0,,,1.0,,,72.0
7,"Simpson, Adam",15,3,16,31,,,1.0,4.0,2.0,5.0,8.0,3.0,2.0,1.0,2.0,13.0,14.0,,,2.0,,2.0,85.0
9,"Sinclair, Jess",20,8,5,25,,,,3.0,5.0,2.0,3.0,3.0,,,,8.0,17.0,,,,1.0,,100.0
12,"Stevens, Michael",9,3,2,11,1,,,3.0,3.0,2.0,,6.0,,1.0,,3.0,9.0,1.0,,2.0,,1.0,95.0
23,"Thompson, Nathan",9,6,1,10,2,1.0,,1.0,,2.0,,2.0,2.0,1.0,,4.0,6.0,1.0,2.0,,,,93.0
36,"Watt, Shannon",7,2,4,11,,,,,2.0,1.0,,4.0,,2.0,,4.0,7.0,,,13.0,,,91.0
8,"Wells, Daniel",14,7,7,21,,,1.0,1.0,2.0,5.0,3.0,2.0,,1.0,,9.0,11.0,1.0,1.0,2.0,1.0,,93.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,84,100,304,10,4.0,19.0,47.0,40.0,41.0,41.0,60.0,9.0,14.0,2.0,124.0,169.0,13.0,11.0,64.0,7.0,5.0,
Opposition,Opposition,187,66,115,302,10,14.0,57.0,61.0,32.0,53.0,37.0,38.0,14.0,9.0,4.0,138.0,159.0,7.0,9.0,53.0,6.0,7.0,
