Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
22,"Addison, Dylan",19y 218d,6 (4-0-2 66.67%),1 (0.17),←,
21,"Akermanis, Jason",30y 78d,253 (154-4-95 61.66%),310 (1.23),5 (3-0-2 60.00%),3 (0.60)
5,"Boyd, Matthew",24y 259d,75 (33-0-42 44.00%),20 (0.27),←,
17,"Cooney, Adam",21y 225d,72 (33-0-39 45.83%),74 (1.03),←,
4,"Cross, Daniel",24y 44d,76 (33-1-42 44.08%),14 (0.18),←,
14,"Darcy, Luke",31y 305d,211 (94-4-113 45.50%),174 (0.82),←,
10,"Eagleton, Nathan",28y 184d,200 (90-3-107 45.75%),170 (0.85),144 (64-1-79 44.79%),125 (0.87)
13,"Giansiracusa, Daniel",25y 63d,110 (43-2-65 40.00%),103 (0.94),←,
9,"Gilbee, Lindsay",25y 309d,104 (46-1-57 44.71%),55 (0.53),←,
16,"Griffen, Ryan",20y 290d,48 (26-0-22 54.17%),15 (0.31),←,
8,"Hahn, Mitch",26y 3d,103 (41-1-61 40.29%),67 (0.65),←,
40,"Harbrow, Jarrod",18y 299d,2 (2-0-0 100.00%),,←,
25,"Hargrave, Ryan",25y 291d,101 (42-2-57 42.57%),26 (0.26),←,
19,"Higgins, Shaun",19y 70d,12 (8-0-4 66.67%),13 (1.08),←,
6,"Johnson, Brad",30y 299d,285 (132-5-148 47.19%),424 (1.49),←,
36,"Lake, Brian",25y 75d,82 (33-0-49 40.24%),9 (0.11),←,
23,"McMahon, Jordan",23y 351d,103 (41-2-60 40.78%),37 (0.36),←,
38,"Morris, Dale",24y 135d,48 (28-0-20 58.33%),1 (0.02),←,
1,"Ray, Farren",21y 51d,49 (23-0-26 46.94%),20 (0.41),←,
11,"Street, Peter",26y 341d,67 (28-1-38 42.54%),14 (0.21),50 (21-0-29 42.00%),11 (0.22)
7,"West, Scott",32y 180d,307 (144-4-159 47.56%),103 (0.34),←,
37,"Wight, Cameron",22y 38d,19 (8-0-11 42.11%),1 (0.05),←,
Totals,Totals,24y 353d,2333 (1086-30-1217 46.55%),1651 (0.71),,
C,"Eade, Rodney",49y 39d,205 (110-2-93 54.15%),,53 (29-0-24 54.72%),
