Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bail, Rohan",15,3,8,23,,,,3.0,2.0,2.0,2.0,4.0,,1.0,,7.0,16.0,,,,,1.0,88.0
3,"Bartram, Clint",2,1,7,9,,,,2.0,1.0,,,,,,,4.0,6.0,,,6.0,,,85.0
7,"Bennell, Jamie",8,5,4,12,1,,,2.0,1.0,2.0,2.0,2.0,,1.0,,5.0,8.0,,,1.0,,1.0,82.0
36,"Davey, Aaron",7,1,8,15,,,,,,3.0,4.0,3.0,2.0,2.0,,8.0,8.0,,,,1.0,1.0,83.0
14,"Dunn, Lynden",10,7,2,12,1,,2.0,,,4.0,1.0,6.0,1.0,5.0,,4.0,8.0,1.0,1.0,2.0,,1.0,82.0
8,"Frawley, James",14,6,4,18,,,,2.0,8.0,1.0,1.0,2.0,,1.0,,5.0,14.0,,,2.0,1.0,,91.0
20,"Garland, Colin",5,1,4,9,,,,1.0,2.0,1.0,,,,,,1.0,7.0,,,4.0,,1.0,98.0
18,"Green, Brad",10,5,6,16,,2.0,,4.0,,1.0,1.0,5.0,2.0,1.0,,7.0,8.0,1.0,1.0,3.0,,,82.0
16,"Grimes, Jack",9,2,7,16,1,1.0,,2.0,3.0,2.0,1.0,1.0,,,,4.0,11.0,,,1.0,,,91.0
5,"Gysberts, Jordan",15,4,10,25,1,,1.0,5.0,2.0,1.0,8.0,1.0,2.0,1.0,,11.0,16.0,,,3.0,,,83.0
40,"Jamar, Mark",7,5,16,23,,1.0,34.0,1.0,,2.0,11.0,5.0,5.0,2.0,,19.0,4.0,2.0,1.0,2.0,,,85.0
2,"Jones, Nathan",13,7,14,27,,,,2.0,4.0,7.0,2.0,3.0,1.0,,,8.0,20.0,,,1.0,3.0,3.0,79.0
24,"Jurrah, Liam",8,6,4,12,5,1.0,,4.0,,4.0,1.0,,3.0,,2.0,7.0,7.0,1.0,3.0,3.0,1.0,,88.0
34,"Martin, Stefan",14,6,7,21,,,10.0,,3.0,3.0,1.0,3.0,2.0,1.0,,10.0,12.0,1.0,,1.0,1.0,,82.0
22,"Moloney, Brent",22,5,14,36,1,,,6.0,2.0,8.0,7.0,4.0,2.0,1.0,3.0,12.0,25.0,,,1.0,,,86.0
10 ↑,"Morton, Cale",3,1,4,7,,,,,1.0,1.0,1.0,1.0,,,,1.0,5.0,,,1.0,,,30.0
27,"Rivers, Jared",8,5,13,21,,,,5.0,6.0,1.0,,,,,,10.0,11.0,2.0,,7.0,,,94.0
12,"Sylvia, Colin",13,3,9,22,1,,1.0,2.0,2.0,5.0,2.0,4.0,,2.0,,9.0,12.0,,,,,2.0,93.0
35,"Tapscott, Luke",5,3,6,11,,,,6.0,1.0,1.0,,4.0,,1.0,,3.0,8.0,,,1.0,1.0,,83.0
9,"Trengove, Jack",7,5,6,13,,,,3.0,1.0,5.0,3.0,6.0,,2.0,,5.0,8.0,1.0,,,,,85.0
4 ↓,"Watts, Jack",4,4,2,6,,,,5.0,,,,,,,,1.0,5.0,,,1.0,,,51.0
33,"Wonaeamirri, Austin",10,7,1,11,1,3.0,,3.0,1.0,2.0,,3.0,1.0,2.0,,3.0,7.0,1.0,3.0,1.0,,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,209,92,156,365,12,10.0,48.0,58.0,40.0,56.0,48.0,57.0,21.0,23.0,5.0,144.0,226.0,10.0,9.0,41.0,8.0,10.0,
Opposition,Opposition,229,114,135,364,11,5.0,38.0,67.0,41.0,53.0,37.0,53.0,23.0,21.0,1.0,140.0,223.0,10.0,8.0,52.0,2.0,7.0,
