Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
6,"Bate, Matthew",20y 73d,31 (13-0-18 41.94%),25 (0.81),←,
21,"Bell, Daniel",22y 114d,43 (19-1-23 45.35%),1 (0.02),←,
25,"Brown, Nathan",30y 356d,142 (64-0-78 45.07%),35 (0.25),←,
1,"Buckley, Simon",20y 109d,5 (1-0-4 20.00%),1 (0.20),←,
41,"Carroll, Nathan",26y 289d,58 (21-1-36 37.07%),1 (0.02),←,
36,"Davey, Aaron",24y 56d,80 (41-1-38 51.88%),116 (1.45),←,
35,"Ferguson, Ryan",25y 310d,43 (16-0-27 37.21%),4 (0.09),←,
30,"Godfrey, Simon",26y 291d,105 (46-1-58 44.29%),23 (0.22),←,
18,"Green, Brad",26y 145d,162 (79-1-82 49.07%),204 (1.26),←,
4,"Holland, Ben",30y 87d,187 (95-1-91 51.07%),171 (0.91),62 (33-1-28 54.03%),47 (0.76)
40,"Jamar, Mark",23y 361d,48 (21-1-26 44.79%),17 (0.35),←,
2,"Jones, Nathan",19y 197d,25 (6-1-18 26.00%),10 (0.40),←,
23,"McDonald, James",30y 304d,195 (90-1-104 46.41%),48 (0.25),←,
5,"McLean, Brock",21y 147d,58 (30-1-27 52.59%),28 (0.48),←,
7,"Miller, Brad",24y 30d,89 (37-1-51 42.13%),32 (0.36),←,
22,"Moloney, Brent",23y 189d,60 (27-1-32 45.83%),14 (0.23),37 (15-0-22 40.54%),8 (0.22)
9,"Neitz, David",32y 195d,298 (139-0-159 46.64%),623 (2.09),←,
29,"Newton, Michael",20y 100d,6 (1-0-5 16.67%),9 (1.50),←,
33,"Pickett, Byron",29y 359d,200 (128-1-71 64.25%),171 (0.86),25 (13-1-11 54.00%),10 (0.40)
10,"Ward, Daniel",30y 27d,134 (49-1-84 36.94%),31 (0.23),←,
31,"Wheatley, Paul",26y 115d,111 (56-0-55 50.45%),30 (0.27),←,
34,"White, Jeff",30y 167d,249 (118-1-130 47.59%),105 (0.42),217 (105-1-111 48.62%),87 (0.40)
Totals,Totals,25y 282d,2329 (1097-15-1217 47.10%),1699 (0.73),,
C,"Riley, Mark",43y 299d,5 (1-0-4 20.00%),,←,
