Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Aliir, Aliir",13,7.0,5.0,18,,,,,3.0,1.0,,3.0,,1.0,,6.0,11.0,1.0,,6.0,,,94.0
15,"Amon, Karl",17,9.0,9.0,26,,,,3.0,2.0,8.0,4.0,1.0,1.0,,1.0,5.0,21.0,,,1.0,,1.0,79.0
14,"Bergman, Miles",8,2.0,5.0,13,2.0,,,1.0,,1.0,,5.0,2.0,,,7.0,5.0,,,1.0,,,81.0
10,"Boak, Travis",15,2.0,12.0,27,,,,7.0,1.0,4.0,9.0,3.0,,1.0,2.0,14.0,12.0,,,1.0,,1.0,82.0
26,"Bonner, Riley",11,2.0,6.0,17,,1.0,,2.0,1.0,1.0,,4.0,,2.0,,3.0,13.0,,,,,,79.0
3,"Burton, Ryan",14,4.0,5.0,19,,,,3.0,4.0,1.0,2.0,4.0,,1.0,,5.0,11.0,,,4.0,,1.0,86.0
33,"Byrne-Jones, Darcy",15,6.0,14.0,29,,,,3.0,3.0,2.0,3.0,3.0,3.0,1.0,,8.0,20.0,,,3.0,,,81.0
22,"Dixon, Charlie",10,2.0,4.0,14,4.0,2.0,5.0,4.0,,1.0,,,3.0,,,9.0,5.0,1.0,2.0,4.0,,1.0,93.0
28,"Drew, Willem",7,2.0,11.0,18,,,,6.0,2.0,3.0,3.0,4.0,,,,9.0,8.0,,,4.0,,,75.0
24 ↓,"Farrell, Kane",1,,,1,,,,,,1.0,1.0,,,,,1.0,,,,,,,8.0
45 ↑,"Frederick, Martin",4,1.0,4.0,8,1.0,,,,,,1.0,2.0,,1.0,,3.0,5.0,,,1.0,2.0,,73.0
19,"Georgiades, Mitch",3,1.0,6.0,9,1.0,,,1.0,,2.0,,3.0,1.0,1.0,,5.0,4.0,,,,,2.0,77.0
5,"Houston, Dan",11,4.0,4.0,15,,,,5.0,,2.0,,2.0,,1.0,,3.0,11.0,,,4.0,,1.0,81.0
1,"Jonas, Tom",13,11.0,4.0,17,,,,,2.0,,,,,,,4.0,12.0,1.0,,9.0,,,95.0
40,"Lienert, Jarrod",16,7.0,1.0,17,,,,3.0,5.0,2.0,,3.0,,1.0,,,12.0,,,,,,70.0
29,"Lycett, Scott",5,2.0,3.0,8,,1.0,39.0,8.0,1.0,3.0,,5.0,,3.0,,7.0,3.0,,1.0,6.0,,1.0,93.0
4,"Marshall, Todd",7,3.0,5.0,12,2.0,1.0,,1.0,,4.0,,1.0,3.0,1.0,,8.0,4.0,,1.0,,,1.0,73.0
32,"Mayes, Sam",10,2.0,5.0,15,2.0,1.0,,3.0,,3.0,2.0,3.0,1.0,,,7.0,7.0,1.0,1.0,,,,80.0
12,"McKenzie, Trent",14,7.0,4.0,18,,,,2.0,4.0,1.0,,2.0,,1.0,,6.0,9.0,1.0,,4.0,,,87.0
6,"Motlop, Steven",12,5.0,9.0,21,,,,2.0,1.0,2.0,,1.0,2.0,,,8.0,14.0,,1.0,2.0,,,85.0
2,"Powell-Pepper, Sam",5,,5.0,10,,,,5.0,,4.0,1.0,2.0,2.0,1.0,,6.0,3.0,,,,,,66.0
20,"Rozee, Connor",9,,5.0,14,1.0,2.0,,3.0,1.0,,1.0,1.0,3.0,,,10.0,5.0,,,2.0,,2.0,87.0
16,"Wines, Ollie",26,3.0,17.0,43,,1.0,,7.0,2.0,8.0,14.0,11.0,1.0,,3.0,23.0,17.0,1.0,1.0,,,,75.0
Totals,Totals,246,82.0,143.0,389,13.0,9.0,44.0,69.0,32.0,54.0,41.0,63.0,22.0,16.0,6.0,157.0,212.0,6.0,7.0,52.0,2.0,11.0,
Opposition,Opposition,175,69.0,152.0,327,7.0,11.0,31.0,67.0,39.0,39.0,37.0,54.0,16.0,22.0,,134.0,188.0,10.0,6.0,49.0,3.0,5.0,
