Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
2,"Dyson, Ricky",21y 318d,49 (17-1-31 35.71%),28 (0.57),←,
31,"Fletcher, Dustin",32y 97d,274 (171-3-100 62.96%),63 (0.23),←,
3,"Gumbleton, Scott",19y 9d,2 (1-0-1 50.00%),2 (1.00),←,
19,"Hille, David",26y 71d,122 (58-1-63 47.95%),85 (0.70),←,
27,"Laycock, Jason",22y 281d,39 (13-0-26 33.33%),21 (0.54),←,
18,"Lloyd, Matthew",29y 118d,228 (137-2-89 60.53%),818 (3.59),←,
42,"Lovett-Murray, Nathan",24y 267d,62 (21-0-41 33.87%),37 (0.60),←,
13,"Lovett, Andrew",24y 274d,46 (14-1-31 31.52%),56 (1.22),←,
25,"Lucas, Scott",29y 225d,244 (135-2-107 55.74%),422 (1.73),←,
33,"McPhee, Adam",24y 310d,123 (48-0-75 39.02%),56 (0.46),98 (42-0-56 42.86%),47 (0.48)
10,"McVeigh, Mark",26y 198d,159 (80-2-77 50.94%),72 (0.45),←,
22,"Michael, Mal",30y 49d,220 (119-1-100 54.32%),30 (0.14),19 (9-0-10 47.37%),2 (0.11)
6,"Monfries, Angus",20y 205d,50 (15-1-34 31.00%),46 (0.92),←,
38,"Nash, Jay",21y 234d,18 (7-1-10 41.67%),5 (0.28),←,
11,"Peverill, Damien",28y 31d,133 (63-2-68 48.12%),31 (0.23),←,
37,"Reimers, Kyle",18y 214d,1 (0-0-1 0.00%),,←,
30,"Ryder, Paddy",19y 151d,28 (10-1-17 37.50%),5 (0.18),←,
20,"Slattery, Henry",21y 202d,29 (12-1-16 43.10%),6 (0.21),←,
24,"Stanton, Brent",21y 103d,73 (25-1-47 34.93%),40 (0.55),←,
4,"Watson, Jobe",22y 185d,53 (19-1-33 36.79%),20 (0.38),←,
12,"Welsh, Andrew",24y 182d,114 (48-2-64 42.98%),18 (0.16),←,
8,"Winderlich, Jason",22y 306d,44 (17-0-27 38.64%),13 (0.30),←,
Totals,Totals,24y 84d,2111 (1030-23-1058 48.79%),1874 (0.89),,
C,"Sheedy, Kevin",59y 231d,631 (385-6-240 61.49%),,←,
