Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Ah Chee, Callum",5,2,6,11,,,,1.0,,3.0,1.0,3.0,,3.0,,5.0,6.0,,,1.0,,1.0,66.0
31,"Andrews, Harris",11,9,9,20,,,,1.0,4.0,,,4.0,2.0,2.0,,8.0,11.0,1.0,,15.0,,,100.0
33,"Bailey, Zac",14,3,5,19,2,2.0,,5.0,1.0,4.0,1.0,6.0,1.0,2.0,,6.0,12.0,1.0,1.0,,,1.0,81.0
7,"Berry, Jarrod",6,4,8,14,,,,4.0,,1.0,1.0,1.0,1.0,,,3.0,11.0,,,1.0,,,75.0
13 ↑,"Berry, Tom",,,1,1,,,,1.0,,,,1.0,,1.0,,1.0,,,,,,,26.0
14,"Birchall, Grant",10,4,11,21,,,,1.0,6.0,1.0,,,,,,3.0,16.0,,,2.0,1.0,,78.0
23,"Cameron, Charlie",13,6,4,17,2,,,5.0,1.0,1.0,,2.0,1.0,,,4.0,14.0,,2.0,,1.0,2.0,89.0
12,"Cockatoo, Nakia",5,,3,8,2,,,6.0,,,,2.0,,2.0,,5.0,5.0,,,3.0,,,74.0
18,"Coleman, Keidean",2,3,5,7,,,,2.0,,,1.0,,,,,4.0,3.0,1.0,,1.0,,,83.0
3,"Daniher, Joe",10,7,7,17,4,1.0,1.0,1.0,,3.0,,2.0,,1.0,1.0,3.0,12.0,1.0,3.0,1.0,,,89.0
21,"Fullarton, Tom",6,1,8,14,,,2.0,2.0,,1.0,3.0,1.0,1.0,,,10.0,6.0,,,3.0,,1.0,82.0
35,"Lester, Ryan",6,6,5,11,,,,1.0,,1.0,,1.0,,1.0,,2.0,8.0,1.0,,8.0,,,92.0
17,"Lyons, Jarryd",16,3,13,29,,,,7.0,3.0,6.0,8.0,7.0,3.0,1.0,2.0,13.0,15.0,,,2.0,,2.0,83.0
36,"Mathieson, Rhys",5,2,12,17,,1.0,,5.0,1.0,2.0,4.0,4.0,2.0,3.0,,9.0,7.0,,1.0,,,1.0,73.0
11,"McCarthy, Lincoln",8,4,3,11,3,2.0,,,,2.0,1.0,2.0,,,,3.0,7.0,,2.0,,,,84.0
6,"McCluggage, Hugh",19,3,10,29,,1.0,,6.0,2.0,4.0,2.0,4.0,1.0,1.0,,6.0,23.0,,,1.0,,2.0,79.0
46,"McInerney, Oscar",8,3,9,17,2,,23.0,2.0,3.0,1.0,7.0,6.0,1.0,1.0,,11.0,7.0,1.0,1.0,5.0,,,79.0
25,"McStay, Daniel",11,8,4,15,2,1.0,,5.0,,3.0,,1.0,3.0,,,3.0,12.0,,1.0,4.0,,1.0,87.0
20,"Prior, Jaxon",4,3,3,7,,,,1.0,1.0,,,1.0,,,,2.0,6.0,1.0,,3.0,,,82.0
10,"Rich, Daniel",20,11,8,28,,,,,10.0,2.0,,2.0,,1.0,,8.0,17.0,1.0,,1.0,,,87.0
5 ↓,"Robinson, Mitch",9,2,4,13,,,,3.0,4.0,3.0,4.0,4.0,1.0,1.0,,4.0,7.0,,,,,1.0,56.0
37,"Starcevich, Brandon",10,4,2,12,,,,2.0,3.0,3.0,,4.0,1.0,1.0,,3.0,8.0,,,2.0,,,78.0
15,"Zorko, Dayne",24,,10,34,1,1.0,,10.0,5.0,11.0,7.0,7.0,2.0,2.0,3.0,17.0,14.0,,,2.0,,,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,222,88,150,372,18,10.0,26.0,71.0,44.0,52.0,40.0,65.0,20.0,23.0,6.0,133.0,227.0,8.0,11.0,55.0,2.0,12.0,
Opposition,Opposition,191,95,147,338,8,6.0,42.0,35.0,33.0,53.0,36.0,56.0,23.0,20.0,,127.0,208.0,11.0,13.0,36.0,7.0,6.0,
