Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Amon, Karl",27y 240d,129 (74-0-55 57.36%),59 (0.46),5 (1-0-4 20.00%),4 (0.80)
22,"Breust, Luke",32y 156d,265 (164-2-99 62.26%),489 (1.85),←,
33,"Brockman, Tyler",20y 145d,14 (5-2-7 42.86%),14 (1.00),←,
8,"Frost, Sam",29y 231d,146 (53-2-91 36.99%),9 (0.06),55 (17-2-36 32.73%),1 (0.02)
24,"Grainger-Barras, Denver",20y 364d,22 (10-1-11 47.73%),,←,
26,"Greene, Fergus",25y 117d,10 (4-0-6 40.00%),13 (1.30),5 (1-0-4 20.00%),8 (1.60)
15,"Hardwick, Blake",26y 70d,129 (57-2-70 44.96%),8 (0.06),←,
4,"Impey, Jarman",27y 281d,155 (74-0-81 47.74%),58 (0.37),80 (34-0-46 42.50%),24 (0.30)
9,"Jiath, Changkuoth",23y 307d,42 (13-0-29 30.95%),2 (0.05),←,
27,"Long, Ned",20y 70d,2 (0-0-2 0.00%),1 (0.50),←,
31,"Macdonald, Connor",20y 93d,25 (8-0-17 32.00%),10 (0.40),←,
28,"Mackenzie, Cam",19y 85d,5 (1-0-4 20.00%),,←,
17,"Meek, Lloyd",24y 359d,20 (10-0-10 50.00%),4 (0.20),5 (1-0-4 20.00%),1 (0.20)
40,"Mitchell, Seamus",20y 287d,1 (0-0-1 0.00%),,←,
13,"Moore, Dylan",23y 255d,57 (18-1-38 32.46%),61 (1.07),←,
1,"Morrison, Harry",24y 155d,81 (34-1-46 42.59%),21 (0.26),←,
11,"Nash, Conor",24y 262d,55 (23-1-31 42.73%),15 (0.27),←,
3,"Newcombe, Jai",21y 257d,34 (12-2-20 38.24%),11 (0.32),←,
7,"Reeves, Ned",24y 167d,22 (8-1-13 38.64%),8 (0.36),←,
6,"Sicily, James",28y 100d,120 (59-1-60 49.58%),60 (0.50),←,
25,"Ward, Josh",19y 242d,19 (8-0-11 42.11%),2 (0.11),←,
20,"Wingard, Chad",29y 261d,207 (98-2-107 47.83%),292 (1.41),60 (22-1-37 37.50%),60 (1.00)
5,"Worpel, James",24y 82d,84 (33-2-49 40.48%),31 (0.37),←,
Totals,Totals,24y 136d,1644 (766-20-858 46.59%),1168 (0.71),,
C,"Mitchell, Sam",40y 186d,27 (9-0-18 33.33%),,←,
