Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bartel, Jimmy",32y 128d,286 (199-3-84 70.10%),192 (0.67),←,
46,"Blicavs, Mark",25y 13d,69 (45-1-23 65.94%),20 (0.29),←,
23,"Caddy, Josh",23y 195d,80 (40-1-39 50.63%),59 (0.74),56 (37-1-18 66.96%),42 (0.75)
5,"Cockatoo, Nakia",19y 170d,12 (6-1-5 54.17%),3 (0.25),←,
35,"Dangerfield, Patrick",26y 5d,157 (83-0-74 52.87%),166 (1.06),3 (2-0-1 66.67%),3 (1.00)
22,"Duncan, Mitch",24y 305d,114 (85-0-29 74.56%),96 (0.84),←,
44,"Enright, Corey",34y 209d,312 (205-3-104 66.19%),62 (0.20),←,
29,"Guthrie, Cameron",23y 235d,88 (58-1-29 66.48%),24 (0.27),←,
26,"Hawkins, Tom",27y 264d,169 (126-1-42 74.85%),341 (2.02),←,
25,"Henderson, Lachie",26y 118d,120 (52-1-67 43.75%),105 (0.88),3 (2-0-1 66.67%),1 (0.33)
39,"Kersten, Shane",23y 26d,23 (17-0-6 73.91%),22 (0.96),←,
8,"Kolodjashnij, Jake",20y 245d,12 (7-1-4 62.50%),,←,
11,"Lang, Darcy",20y 141d,24 (13-1-10 56.25%),19 (0.79),←,
4,"Mackie, Andrew",31y 247d,238 (178-1-59 75.00%),96 (0.40),←,
6,"McCarthy, Lincoln",22y 171d,8 (6-0-2 75.00%),5 (0.63),←,
10,"Menzel, Daniel",24y 210d,24 (20-0-4 83.33%),37 (1.54),←,
32,"Motlop, Steven",25y 29d,91 (59-1-31 65.38%),118 (1.30),←,
36,"Ruggles, Tom",23y 351d,1 (1-0-0 100.00%),,←,
14,"Selwood, Joel",27y 320d,207 (159-1-47 77.05%),129 (0.62),←,
9,"Smith, Zac",26y 48d,68 (15-0-53 22.06%),34 (0.50),3 (2-0-1 66.67%),3 (1.00)
1,"Stanley, Rhys",25y 131d,69 (27-0-42 39.13%),48 (0.70),11 (6-0-5 54.55%),8 (0.73)
7,"Taylor, Harry",29y 303d,183 (137-1-45 75.14%),41 (0.22),←,
Totals,Totals,25y 242d,2355 (1538-18-799 65.31%),1617 (0.69),,
C,"Scott, Chris",39y 343d,121 (86-1-34 71.49%),,←,
