Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Bateman, Chance",28y 34d,134 (66-0-68 49.25%),48 (0.36),←,
14,"Birchall, Grant",21y 178d,79 (46-0-33 58.23%),7 (0.09),←,
30,"Brown, Campbell",25y 331d,137 (66-0-71 48.18%),57 (0.42),←,
16,"Dowler, Beau",21y 221d,13 (7-0-6 53.85%),3 (0.23),←,
8,"Ellis, Xavier",21y 147d,46 (30-0-16 65.22%),9 (0.20),←,
23,"Franklin, Lance",22y 176d,98 (51-0-47 52.04%),294 (3.00),←,
27,"Gilham, Stephen",24y 326d,58 (40-0-18 68.97%),2 (0.03),57 (40-0-17 70.18%),2 (0.04)
18,"Guerra, Brent",27y 57d,171 (115-0-56 67.25%),92 (0.54),75 (46-0-29 61.33%),9 (0.12)
15,"Hodge, Luke",25y 40d,146 (70-0-76 47.95%),97 (0.66),←,
32,"Kennedy, Josh",21y 35d,8 (4-0-4 50.00%),,←,
3,"Lewis, Jordan",23y 92d,97 (49-0-48 50.52%),33 (0.34),←,
21,"McGlynn, Ben",23y 353d,39 (22-0-17 56.41%),21 (0.54),←,
5,"Mitchell, Sam",26y 286d,150 (74-0-76 49.33%),29 (0.19),←,
29,"Murphy, Tom",23y 128d,46 (23-0-23 50.00%),3 (0.07),←,
7,"Osborne, Michael",26y 361d,112 (52-0-60 46.43%),61 (0.54),←,
34,"Renouf, Brent",21y 83d,18 (12-0-6 66.67%),,←,
33,"Rioli, Cyril",20y 11d,39 (28-0-11 71.79%),41 (1.05),←,
2,"Roughead, Jarryd",22y 183d,100 (54-0-46 54.00%),181 (1.81),←,
25,"Schoenmakers, Ryan",18y 259d,8 (3-0-5 37.50%),,←,
12,"Sewell, Brad",25y 173d,100 (49-0-51 49.00%),14 (0.14),←,
26,"Shiels, Liam",18y 87d,6 (3-0-3 50.00%),1 (0.17),←,
13,"Taylor, Simon",26y 341d,81 (41-0-40 50.62%),15 (0.19),←,
Totals,Totals,23y 177d,1686 (905-0-781 53.68%),1008 (0.60),,
C,"Clarkson, Alastair",41y 89d,110 (56-0-54 50.91%),,←,
