Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",19,1,13.0,32,,1.0,,8,6.0,2.0,8.0,2.0,1.0,,,17,15,,1.0,,,,91.0
31,"Brooksby, Keegan",8,8,5.0,13,,,,1,3.0,,,2.0,,1.0,,2,11,,,7.0,,,89.0
27,"Cameron, Clay",3,5,6.0,9,,,,2,,1.0,,,,,,2,8,1.0,,,,,86.0
39,"Davis, Ryan",8,3,4.0,12,1.0,,,6,,3.0,1.0,2.0,1.0,,,6,6,,,,,1.0,81.0
33,"Hall, Aaron",14,7,6.0,20,1.0,1.0,4.0,3,1.0,5.0,1.0,1.0,,,,2,18,,,,,,73.0
5,"Harbrow, Jarrod",12,5,2.0,14,,,,1,3.0,1.0,2.0,3.0,,2.0,,4,12,,,2.0,1.0,,85.0
23,"Lemmens, Sean",8,4,7.0,15,,,,3,2.0,1.0,2.0,2.0,,1.0,,6,9,,,2.0,,,75.0
37,"Lonergan, Jesse",10,4,7.0,17,,,,3,1.0,3.0,1.0,3.0,,1.0,,5,12,,,,,,80.0
19,"Lynch, Tom",9,7,1.0,10,2.0,1.0,,2,,2.0,,3.0,,3.0,,4,6,3.0,2.0,1.0,,1.0,97.0
7,"Malceski, Nick",16,12,8.0,24,,,,2,4.0,3.0,1.0,6.0,,1.0,,4,20,1.0,,1.0,,,74.0
4,"Martin, Jack",12,8,2.0,14,2.0,1.0,,4,1.0,2.0,1.0,2.0,,,,5,9,2.0,3.0,,1.0,,78.0
32,"Matera, Brandon",12,5,,12,,3.0,,1,1.0,1.0,1.0,,1.0,,,2,9,,1.0,,,,80.0
17,"May, Steven",11,7,5.0,16,1.0,,,3,3.0,,,2.0,,1.0,,3,12,1.0,,8.0,,,91.0
22,"Nicholls, Tom",3,5,9.0,12,,1.0,16.0,10,,2.0,4.0,2.0,,2.0,,9,6,1.0,2.0,4.0,,1.0,84.0
10,"Prestia, Dion",19,5,8.0,27,,,,8,4.0,2.0,5.0,8.0,2.0,2.0,,12,15,,,1.0,1.0,,76.0
35,"Rischitelli, Michael",11,2,8.0,19,,2.0,,5,1.0,3.0,3.0,2.0,1.0,,,8,11,,,,,1.0,83.0
8,"Russell, Luke",8,6,4.0,12,,2.0,,1,2.0,2.0,,1.0,,1.0,,1,11,,1.0,,,,78.0
20,"Schade, Henry",4,4,8.0,12,,,,2,1.0,,,3.0,,1.0,,4,9,,,8.0,,,90.0
26,"Shaw, Matt",9,7,8.0,17,,,2.0,3,2.0,1.0,1.0,2.0,,2.0,,5,12,,,,,,77.0
48,"Tape, Seb",3,3,8.0,11,,,,4,,,1.0,2.0,,2.0,,7,5,,,1.0,,,81.0
34,"Willis, Mackenzie",7,3,3.0,10,,,,3,1.0,1.0,,3.0,,1.0,,5,5,,,1.0,,,66.0
30,"Wright, Peter",2,2,7.0,9,,1.0,4.0,1,,1.0,2.0,1.0,1.0,,,5,4,1.0,1.0,3.0,,,84.0
Totals,Totals,208,113,129.0,337,7.0,13.0,26.0,76,36.0,36.0,34.0,52.0,7.0,21.0,,118,225,10.0,11.0,39.0,3.0,4.0,
Opposition,Opposition,201,100,148.0,349,20.0,12.0,60.0,56,22.0,60.0,37.0,32.0,21.0,7.0,6.0,133,213,12.0,21.0,39.0,4.0,13.0,
