Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"AhMat, Robert",4,2.0,9.0,13,1.0,,,2.0,,,,,,1.0,,,,,,,,,
11,"Barnett, John",7,1.0,3.0,10,1.0,1.0,,2.0,,,,,,,,,,,,,,,
26,"Brown, Gavin",12,4.0,7.0,19,,,,1.0,,,,,3.0,,2.0,,,,,,,,
5,"Buckley, Nathan",23,9.0,4.0,27,,1.0,,,,,,,,1.0,,,,,,,,,
17,"Burns, Scott",7,4.0,5.0,12,,,,,,,,,,,,,,,,,,,
28,"Crosisca, Gavin",12,4.0,8.0,20,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,
39,"Crow, Scott",10,7.0,6.0,16,2.0,,,,,,,,,,,,,,,,,,
24,"Curran, Chris",14,2.0,5.0,19,2.0,2.0,,2.0,,,,,1.0,,,,,,,,,,
27,"McDonald, Alex",10,2.0,4.0,14,2.0,,1.0,3.0,,,,,2.0,,,,,,,,,,
1,"Monkhorst, Damian",3,1.0,4.0,7,,,4.0,2.0,,,,,1.0,,,,,,,,,,
44,"Osborne, Richard",1,,3.0,4,,,,,,,,,,,,,,,,,,,
6,"Patterson, Stephen",12,4.0,15.0,27,3.0,,,2.0,,,,,,,,,,,,,,,
35,"Prestigiacomo, Simon",4,,,4,,,,1.0,,,,,,,,,,,,,,,
3,"Richardson, Mark",6,5.0,4.0,10,1.0,1.0,4.0,1.0,,,,,,1.0,,,,,,,,,
23,"Rocca, Anthony",8,6.0,1.0,9,2.0,,1.0,2.0,,,,,,2.0,,,,,,,,,
36,"Rocca, Saverio",7,5.0,,7,6.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
29,"Russell, Scott",15,10.0,13.0,28,2.0,,,1.0,,,,,,3.0,3.0,,,,,,,,
12,"Schauble, Andrew",6,2.0,3.0,9,,,2.0,3.0,,,,,1.0,1.0,,,,,,,,,
18,"Walker, Lee",3,3.0,5.0,8,,1.0,,1.0,,,,,,1.0,,,,,,,,,
14,"Watson, Shane",4,4.0,11.0,15,,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,
10,"Williams, Paul",21,4.0,9.0,30,4.0,2.0,,3.0,,,,,2.0,1.0,1.0,,,,,,,,
Totals,Totals,189,79.0,119.0,308,26.0,10.0,14.0,30.0,,,,,12.0,14.0,6.0,,,,,,,,
Opposition,Opposition,172,56.0,93.0,265,13.0,9.0,22.0,28.0,,,,,14.0,12.0,,,,,,,,,
