Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Barker, John",27y 137d,134 (50-1-83 37.69%),106 (0.79),79 (43-0-36 54.43%),93 (1.18)
33,"Barlow, Kris",28y 356d,68 (35-0-33 51.47%),56 (0.82),←,
32,"Brown, Campbell",18y 312d,4 (2-0-2 50.00%),2 (0.50),←,
17,"Chick, Daniel",26y 146d,141 (70-2-69 50.35%),149 (1.06),←,
35,"Cox, Adrian",21y 301d,26 (13-0-13 50.00%),12 (0.46),←,
24,"Cox, Simon",25y 162d,71 (34-0-37 47.89%),32 (0.45),13 (7-0-6 53.85%),8 (0.62)
9,"Crawford, Shane",27y 300d,192 (97-2-93 51.04%),159 (0.83),←,
19,"Dixon, Ben",25y 22d,108 (59-1-48 55.09%),161 (1.49),←,
34,"Graham, Mark",29y 115d,178 (83-2-93 47.19%),54 (0.30),←,
29,"Greene, Steven",20y 162d,19 (9-0-10 47.37%),9 (0.47),←,
3,"Hay, Jonathan",22y 327d,96 (47-1-48 49.48%),11 (0.11),←,
15,"Hodge, Luke",18y 21d,7 (5-0-2 71.43%),3 (0.43),←,
2,"Holland, Nick",27y 342d,142 (66-2-74 47.18%),207 (1.46),←,
8,"Johnson, Brett",20y 251d,25 (14-0-11 56.00%),5 (0.20),←,
12,"Lonie, Nathan",19y 124d,12 (3-0-9 25.00%),7 (0.58),←,
28,"Mitchell, Sam",19y 267d,5 (3-0-2 60.00%),1 (0.20),←,
20,"Rawlings, Jade",24y 270d,86 (43-0-43 50.00%),26 (0.30),←,
52,"Rehn, Shaun",30y 323d,159 (87-1-71 55.03%),61 (0.38),25 (15-0-10 60.00%),6 (0.24)
16,"Ries, Nick",19y 357d,10 (6-0-4 60.00%),3 (0.30),←,
4,"Tallis, Rayden",27y 27d,130 (62-0-68 47.69%),17 (0.13),←,
23,"Thompson, Nathan",24y 142d,77 (42-1-34 55.19%),108 (1.40),←,
21,"Vandenberg, Richard",25y 173d,55 (26-1-28 48.18%),20 (0.36),←,
Totals,Totals,24y 78d,1745 (856-14-875 49.05%),1209 (0.69),,
C,"Schwab, Peter",41y 287d,62 (34-0-28 54.84%),,←,
