Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
17,"Bowey, Jake",21y 325d,59 (39-0-20 66.10%),6 (0.10),←,
37,"Chandler, Kade",24y 202d,53 (31-0-22 58.49%),41 (0.77),←,
31,"Fritsch, Bayley",27y 240d,146 (83-1-62 57.19%),250 (1.71),←,
11,"Gawn, Max",32y 216d,221 (110-1-110 50.00%),109 (0.49),←,
22,"Howes, Blake",21y 117d,13 (7-0-6 53.85%),,←,
15,"Langdon, Ed",28y 183d,176 (95-1-80 54.26%),74 (0.42),108 (70-1-37 65.28%),41 (0.38)
8,"Lever, Jake",28y 150d,176 (111-1-64 63.35%),5 (0.03),120 (73-1-46 61.25%),2 (0.02)
1,"May, Steven",32y 205d,235 (107-2-126 45.96%),24 (0.10),112 (69-1-42 62.05%),3 (0.03)
25,"McDonald, Tom",31y 319d,229 (102-1-126 44.76%),169 (0.74),←,
4,"McVee, Judd",20y 361d,45 (26-0-19 57.78%),,←,
18,"Melksham, Jake",32y 339d,226 (118-1-107 52.43%),186 (0.82),112 (66-0-46 58.93%),129 (1.15)
45,"Moniz-Wakefield, Andy",20y 281d,6 (2-0-4 33.33%),,←,
30,"Neal-Bullen, Alex",28y 206d,173 (100-1-72 58.09%),115 (0.66),←,
13,"Oliver, Clayton",27y 11d,182 (103-1-78 56.87%),54 (0.30),←,
35,"Petty, Harry",24y 264d,79 (44-1-34 56.33%),25 (0.32),←,
36,"Pickett, Kysaiah",23y 61d,103 (67-1-35 65.53%),155 (1.50),←,
24,"Rivers, Trent",23y 3d,97 (64-1-32 66.49%),9 (0.09),←,
32,"Sparrow, Tom",24y 63d,93 (59-1-33 63.98%),34 (0.37),←,
39,"Tholstrup, Koltyn",19y 35d,7 (3-0-4 42.86%),2 (0.29),←,
42,"Turner, Daniel",22y 187d,15 (7-0-8 46.67%),12 (0.80),←,
2,"van Rooyen, Jacob",21y 108d,38 (24-0-14 63.16%),54 (1.42),←,
7,"Viney, Jack",30y 111d,216 (99-1-116 46.06%),64 (0.30),←,
40,"Woewodin, Taj",21y 129d,19 (12-0-7 63.16%),3 (0.16),←,
Totals,Totals,25y 227d,2607 (1413-15-1179 54.20%),1391 (0.53),,
C,"Goodwin, Simon",47y 220d,180 (103-1-76 57.50%),,179 (103-1-75 57.82%),
