Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
32,"Dangerfield, Patrick",21y 4d,44 (23-0-21 52.27%),52 (1.18),←,
16,"Davis, Phil",20y 222d,17 (10-0-7 58.82%),1 (0.06),←,
26,"Douglas, Richard",24y 62d,80 (42-0-38 52.50%),55 (0.69),←,
45,"Henderson, Ricky",22y 210d,14 (7-0-7 50.00%),15 (1.07),←,
10,"Jaensch, Matthew",21y 203d,12 (6-0-6 50.00%),8 (0.67),←,
18,"Johncock, Graham",28y 170d,186 (105-0-81 56.45%),94 (0.51),←,
21,"Knights, Chris",24y 196d,77 (44-0-33 57.14%),57 (0.74),←,
20,"Maric, Ivan",25y 95d,73 (41-0-32 56.16%),25 (0.34),←,
36,"Martin, Brodie",22y 154d,5 (2-0-3 40.00%),1 (0.20),←,
35,"McKernan, Shaun",20y 220d,3 (2-0-1 66.67%),2 (0.67),←,
22,"Otten, Andy",21y 329d,28 (17-0-11 60.71%),1 (0.04),←,
3,"Reilly, Brent",27y 148d,137 (76-0-61 55.47%),43 (0.31),←,
25,"Rutten, Ben",27y 316d,150 (89-0-61 59.33%),6 (0.04),←,
33,"Smith, Brodie",19y 85d,2 (1-0-1 50.00%),,←,
27,"Stevens, Scott",29y 84d,144 (76-1-67 53.13%),88 (0.61),119 (66-0-53 55.46%),71 (0.60)
15,"Symes, Brad",26y 33d,68 (36-0-32 52.94%),8 (0.12),48 (28-0-20 58.33%),6 (0.13)
1,"Tambling, Richard",24y 209d,110 (42-3-65 39.55%),61 (0.55),2 (1-0-1 50.00%),
5,"Thompson, Scott",28y 26d,178 (101-0-77 56.74%),121 (0.68),139 (83-0-56 59.71%),104 (0.75)
4,"Tippett, Kurt",23y 336d,66 (34-0-32 51.52%),118 (1.79),←,
7,"van Berlo, Nathan",24y 307d,118 (70-0-48 59.32%),33 (0.28),←,
17,"Vince, Bernie",25y 189d,73 (42-0-31 57.53%),40 (0.55),←,
13,"Walker, Taylor",20y 349d,34 (16-0-18 47.06%),64 (1.88),←,
Totals,Totals,24y 47d,1619 (882-4-733 54.48%),893 (0.55),,
C,"Craig, Neil",55y 88d,152 (89-0-63 58.55%),,←,
