Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
32,"Dangerfield, Patrick",20y 138d,41 (21-0-20 51.22%),48 (1.17),←,
16,"Davis, Phil",19y 356d,14 (8-0-6 57.14%),1 (0.07),←,
11,"Doughty, Michael",31y 16d,187 (110-0-77 58.82%),43 (0.23),←,
26,"Douglas, Richard",23y 196d,77 (40-0-37 51.95%),54 (0.70),←,
45,"Henderson, Ricky",21y 344d,11 (5-0-6 45.45%),13 (1.18),←,
48,"Jaensch, Matthew",20y 337d,10 (5-0-5 50.00%),6 (0.60),←,
18,"Johncock, Graham",27y 304d,183 (103-0-80 56.28%),94 (0.51),←,
14,"Mackay, David",22y 27d,54 (31-0-23 57.41%),12 (0.22),←,
20,"Maric, Ivan",24y 229d,70 (39-0-31 55.71%),25 (0.36),←,
40,"Porplyzia, Jason",25y 267d,86 (49-0-37 56.98%),135 (1.57),←,
3,"Reilly, Brent",26y 282d,134 (74-0-60 55.22%),43 (0.32),←,
25,"Rutten, Ben",27y 85d,147 (87-0-60 59.18%),6 (0.04),←,
46,"Schmidt, Chris",21y 154d,14 (3-1-10 25.00%),,12 (3-0-9 25.00%),
29,"Sellar, James",21y 150d,15 (9-0-6 60.00%),3 (0.20),←,
31,"Sloane, Rory",20y 157d,14 (7-0-7 50.00%),6 (0.43),←,
27,"Stevens, Scott",28y 218d,141 (74-1-66 52.84%),87 (0.62),116 (64-0-52 55.17%),70 (0.60)
15,"Symes, Brad",25y 167d,66 (35-0-31 53.03%),8 (0.12),46 (27-0-19 58.70%),6 (0.13)
5,"Thompson, Scott",27y 160d,175 (99-0-76 56.57%),121 (0.69),136 (81-0-55 59.56%),104 (0.76)
4,"Tippett, Kurt",23y 105d,64 (33-0-31 51.56%),116 (1.81),←,
7,"van Berlo, Nathan",24y 76d,115 (68-0-47 59.13%),31 (0.27),←,
13,"Walker, Taylor",20y 118d,31 (14-0-17 45.16%),55 (1.77),←,
39,"Young, Will",20y 18d,2 (0-0-2 0.00%),1 (0.50),←,
Totals,Totals,23y 310d,1651 (914-2-735 55.36%),908 (0.55),,
C,"Craig, Neil",54y 222d,149 (87-0-62 58.39%),,←,
