Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
7,"Baker, Liam",24y 72d,68 (44-2-22 66.18%),20 (0.29),←,
21,"Balta, Noah",22y 168d,48 (31-0-17 64.58%),17 (0.35),←,
29,"Bolton, Shai",23y 122d,71 (45-2-24 64.79%),67 (0.94),←,
35,"Broad, Nathan",28y 359d,88 (64-1-23 73.30%),1 (0.01),←,
11,"Castagna, Jason",25y 271d,122 (80-2-40 66.39%),118 (0.97),←,
9,"Cotchin, Trent",32y 2d,272 (150-3-119 55.70%),129 (0.47),←,
27,"Dow, Thomson",20y 175d,10 (5-1-4 55.00%),1 (0.10),←,
10,"Edwards, Shane",33y 166d,285 (146-6-133 52.28%),175 (0.61),←,
28,"Gibcus, Josh",19y 5d,4 (2-0-2 50.00%),,←,
34,"Graham, Jack",24y 43d,81 (55-2-24 69.14%),32 (0.40),←,
19,"Lynch, Tom",29y 160d,197 (79-3-115 40.86%),394 (2.00),66 (42-2-22 65.15%),140 (2.12)
33,"McIntosh, Kamdyn",28y 6d,128 (84-1-43 66.02%),33 (0.26),←,
46,"Miller, Ben",22y 221d,3 (2-1-0 83.33%),,←,
25,"Nankervis, Toby",27y 240d,102 (71-0-31 69.61%),32 (0.31),90 (64-0-26 71.11%),29 (0.32)
37,"Parker, Matthew",26y 74d,28 (13-1-14 48.21%),23 (0.82),9 (4-1-4 50.00%),7 (0.78)
50,"Pickett, Marlion",30y 93d,42 (24-2-16 59.52%),8 (0.19),←,
3,"Prestia, Dion",29y 179d,175 (84-1-90 48.29%),57 (0.33),80 (58-1-21 73.13%),27 (0.34)
45,"Ralphsmith, Hugo",20y 151d,10 (5-0-5 50.00%),5 (0.50),←,
8,"Riewoldt, Jack",33y 160d,307 (161-6-140 53.42%),718 (2.34),←,
17,"Rioli, Daniel",24y 358d,118 (75-2-41 64.41%),89 (0.75),←,
5,"Ross, Jack",21y 218d,33 (18-1-14 56.06%),3 (0.09),←,
15,"Short, Jayden",26y 75d,118 (74-2-42 63.56%),22 (0.19),←,
6,"Tarrant, Robbie",32y 349d,178 (79-1-98 44.66%),44 (0.25),4 (2-0-2 50.00%),
Totals,Totals,26y 144d,2488 (1391-40-1057 55.91%),1988 (0.80),,
C,"Hardwick, Damien",49y 234d,278 (156-4-118 56.83%),,←,
