Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Taylor",10,3,14,24,1,,,7.0,,3.0,9.0,3.0,,2.0,,11.0,12.0,,1.0,,,1.0,77.0
11 ↑,"Blair, Jarryd",2,,6,8,1,,,1.0,,,2.0,,3.0,,,5.0,3.0,,,,,,22.0
29,"Broomhead, Tim",5,1,12,17,1,1.0,,4.0,1.0,1.0,2.0,,,,,4.0,12.0,,,1.0,,1.0,86.0
16,"Brown, Nathan",6,3,8,14,,,,4.0,2.0,3.0,,,,,,3.0,11.0,,,2.0,,,87.0
32,"Cloke, Travis",16,11,4,20,1,4.0,,,,5.0,,3.0,,,,7.0,13.0,4.0,3.0,2.0,,1.0,97.0
25,"Crisp, Jack",19,5,9,28,1,1.0,,7.0,1.0,5.0,6.0,4.0,2.0,1.0,,12.0,16.0,1.0,1.0,2.0,,,83.0
35,"de Goey, Jordan",5,3,13,18,1,1.0,,5.0,,1.0,2.0,1.0,2.0,,,9.0,10.0,,1.0,,,,78.0
5,"Elliott, Jamie",5,2,5,10,,,,3.0,,3.0,1.0,2.0,,2.0,,2.0,8.0,,,1.0,,,85.0
1,"Fasolo, Alex",10,5,8,18,1,3.0,,2.0,1.0,1.0,1.0,1.0,,,,11.0,7.0,3.0,2.0,,,1.0,87.0
45,"Frost, Jack",2,1,4,6,,,,4.0,1.0,,,1.0,1.0,1.0,,3.0,2.0,,,6.0,,,88.0
8,"Langdon, Tom",10,5,10,20,,,,3.0,6.0,1.0,2.0,1.0,2.0,1.0,,8.0,12.0,1.0,,3.0,,,87.0
37,"Maynard, Brayden",7,2,4,11,,,,6.0,,1.0,1.0,1.0,,1.0,,2.0,9.0,,,1.0,,,82.0
30 ↓,"Moore, Darcy",2,1,2,4,,1.0,,,,1.0,,,1.0,,,1.0,3.0,,1.0,,,,64.0
43,"Oxley, Adam",6,2,9,15,,1.0,,3.0,2.0,,1.0,1.0,,1.0,,5.0,10.0,1.0,,1.0,,,87.0
10,"Pendlebury, Scott",18,6,19,37,,,1.0,10.0,3.0,6.0,10.0,,1.0,,3.0,20.0,18.0,,,2.0,,1.0,82.0
22,"Sidebottom, Steele",14,6,16,30,,1.0,,4.0,4.0,2.0,1.0,1.0,,1.0,,4.0,26.0,,2.0,5.0,,,92.0
36,"Swan, Dane",11,5,8,19,2,1.0,,2.0,,2.0,2.0,2.0,,,,5.0,14.0,,1.0,1.0,,,87.0
34,"Toovey, Alan",3,1,3,6,,,,4.0,1.0,,,2.0,,,,4.0,2.0,,,4.0,,,92.0
18,"Varcoe, Travis",12,8,9,21,,1.0,,1.0,2.0,5.0,1.0,4.0,,2.0,,3.0,17.0,,,3.0,,,84.0
9,"White, Jesse",11,6,3,14,2,2.0,10.0,1.0,,3.0,1.0,1.0,3.0,,,5.0,9.0,,3.0,1.0,,,88.0
26,"Williams, Marley",16,5,11,27,1,,,2.0,4.0,1.0,1.0,2.0,1.0,,,11.0,15.0,,,,1.0,1.0,83.0
15,"Witts, Jarrod",6,2,8,14,,,36.0,6.0,1.0,2.0,3.0,2.0,2.0,,,7.0,8.0,,,2.0,,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,83,185,381,12,19.0,47.0,79.0,29.0,46.0,46.0,32.0,18.0,12.0,3.0,142.0,237.0,10.0,15.0,37.0,1.0,6.0,
Opposition,Opposition,191,98,185,376,15,11.0,48.0,69.0,27.0,50.0,33.0,39.0,13.0,18.0,3.0,122.0,253.0,5.0,10.0,34.0,7.0,10.0,
