Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
9,"Cuthbertson, Darren",23y 94d,29 (13-1-15 46.55%),38 (1.31),←,
26,"Doyle, Greg",22y 289d,4 (1-0-3 25.00%),4 (1.00),2 (1-0-1 50.00%),1 (0.50)
23,"Dyson, Kevin",26y 67d,28 (15-0-13 53.57%),12 (0.43),←,
20,"Febey, Matthew",23y 325d,22 (11-0-11 50.00%),12 (0.55),←,
21,"Febey, Steven",23y 325d,102 (58-0-44 56.86%),17 (0.17),←,
14,"Grinter, Rod",28y 45d,121 (66-1-54 54.96%),49 (0.40),←,
30,"Hopgood, Paul",19y 354d,11 (7-0-4 63.64%),1 (0.09),←,
7,"Kowal, Darren",21y 22d,14 (8-0-6 57.14%),15 (1.07),←,
16,"Lovell, Andy",22y 347d,71 (33-1-37 47.18%),83 (1.17),←,
17,"Lovett, Brett",27y 51d,154 (89-1-64 58.12%),19 (0.12),←,
6,"Lovett, Glenn",23y 352d,61 (28-0-33 45.90%),36 (0.59),←,
3,"Lyon, Garry",25y 300d,142 (85-1-56 60.21%),196 (1.38),←,
38,"Neitz, David",18y 169d,14 (7-0-7 50.00%),13 (0.93),←,
25,"Norrish, Jason",21y 165d,2 (2-0-0 100.00%),,←,
29,"Obst, Andrew",28y 325d,66 (37-0-29 56.06%),37 (0.56),←,
41,"Rohde, Peter",28y 233d,135 (81-1-53 60.37%),19 (0.14),89 (47-1-41 53.37%),13 (0.15)
18,"Stretch, Steven",29y 186d,160 (88-1-71 55.31%),64 (0.40),←,
11,"Stynes, Jim",27y 78d,147 (85-1-61 58.16%),97 (0.66),←,
2,"Tingay, Stephen",22y 331d,71 (41-0-30 57.75%),34 (0.48),←,
12,"Viney, Todd",27y 102d,112 (58-1-53 52.23%),52 (0.46),←,
Totals,Totals,24y 245d,1466 (813-9-644 55.46%),798 (0.54),,
C,"Balme, Neil",41y 176d,14 (7-0-7 50.00%),,←,
