Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",7,6,5,12,,,,2.0,4.0,1.0,1.0,1.0,,1.0,,3.0,8.0,1.0,,2.0,1.0,,95.0
12,"Akermanis, Jason",25,5,4,29,3,2.0,,5.0,2.0,15.0,5.0,3.0,,,,6.0,23.0,,,1.0,6.0,,100.0
34,"Attard, Jayden",1,,1,2,,,,2.0,1.0,,1.0,,1.0,,,2.0,,,,3.0,,,59.0
20,"Black, Simon",6,,11,17,,,,3.0,,4.0,7.0,1.0,1.0,,,11.0,4.0,,,,,1.0,83.0
36,"Bradshaw, Daniel",4,2,5,9,,1.0,,2.0,,,1.0,2.0,,,,7.0,1.0,1.0,1.0,2.0,,,86.0
30,"Copeland, Robert",3,,1,4,,,,8.0,1.0,,,3.0,2.0,2.0,,3.0,2.0,,,4.0,,,82.0
18,"Corrie, Anthony",9,7,1,10,,,,3.0,3.0,2.0,,2.0,,2.0,,,10.0,,,2.0,,,70.0
2,"Johnson, Chris",14,8,5,19,,,,4.0,10.0,4.0,,7.0,1.0,4.0,,5.0,13.0,,,,9.0,,100.0
27,"Keating, Clark",4,2,3,7,2,1.0,2.0,1.0,,,,2.0,1.0,1.0,,4.0,3.0,1.0,2.0,,,1.0,71.0
44,"Lappin, Nigel",25,9,10,35,1,1.0,,4.0,6.0,8.0,6.0,5.0,1.0,1.0,,13.0,22.0,,,2.0,2.0,1.0,94.0
23,"Leppitsch, Justin",7,3,1,8,,,,2.0,4.0,,,2.0,,1.0,,5.0,3.0,1.0,,3.0,,,99.0
26,"Macdonald, Joel",5,3,5,10,,,,1.0,1.0,1.0,,1.0,1.0,,,5.0,5.0,,,2.0,,,74.0
9,"McGrath, Ashley",6,2,1,7,,2.0,,4.0,,2.0,1.0,3.0,1.0,,,5.0,2.0,,,1.0,,,78.0
25,"McLaren, Dylan",,1,3,3,,,10.0,1.0,,1.0,1.0,2.0,,1.0,,1.0,2.0,,,,,1.0,48.0
15,"Michael, Mal",4,2,3,7,,,1.0,1.0,4.0,,,1.0,,1.0,,3.0,2.0,,,8.0,,,100.0
13,"Pike, Martin",4,2,1,5,,,,3.0,2.0,,,2.0,,1.0,,1.0,4.0,,,3.0,,,54.0
6,"Power, Luke",8,4,4,12,,,,4.0,2.0,,1.0,,1.0,,,4.0,9.0,,,1.0,4.0,,92.0
5,"Scott, Brad",3,3,8,11,,,,1.0,1.0,1.0,1.0,,,,,3.0,6.0,,,,,,94.0
22,"Scott, Chris",10,8,2,12,5,3.0,,2.0,,,,,,,,7.0,5.0,3.0,7.0,,,,100.0
29,"Sherman, Justin",12,7,3,15,,1.0,,6.0,,8.0,,2.0,,1.0,,1.0,14.0,,2.0,1.0,,2.0,87.0
3,"Voss, Michael",13,3,3,16,1,,,2.0,1.0,4.0,5.0,5.0,,2.0,,6.0,10.0,,,1.0,,,78.0
31,"Wood, Cameron",3,3,4,7,,,8.0,2.0,1.0,,2.0,,1.0,,,4.0,4.0,,,,,1.0,54.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,173,80,84,257,12,12.0,21.0,63.0,43.0,51.0,32.0,44.0,11.0,18.0,,99.0,152.0,7.0,12.0,36.0,22.0,7.0,
Opposition,Opposition,226,115,135,361,23,19.0,42.0,25.0,41.0,65.0,35.0,38.0,18.0,11.0,6.0,135.0,227.0,16.0,19.0,42.0,10.0,11.0,
