Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
25,"Adams, Marcus",23y 323d,19 (12-0-7 63.16%),4 (0.21),←,
4,"Bontempelli, Marcus",21y 176d,72 (42-0-30 58.33%),69 (0.96),←,
17,"Boyd, Tom",21y 270d,47 (27-0-20 57.45%),42 (0.89),38 (24-0-14 63.16%),34 (0.89)
13,"Cloke, Travis",30y 75d,251 (152-2-97 60.96%),447 (1.78),5 (3-0-2 60.00%),6 (1.20)
6,"Dahlhaus, Luke",24y 271d,124 (59-0-65 47.58%),98 (0.79),←,
31,"Dale, Bailey",20y 301d,17 (9-0-8 52.94%),9 (0.53),←,
35,"Daniel, Caleb",20y 316d,41 (27-0-14 65.85%),19 (0.46),←,
29,"Dickson, Tory",29y 235d,80 (40-0-40 50.00%),140 (1.75),←,
7,"Hunter, Lachie",22y 157d,71 (39-0-32 54.93%),34 (0.48),←,
39,"Johannisen, Jason",24y 192d,73 (37-0-36 50.68%),22 (0.30),←,
46,"Jong, Lin",23y 349d,48 (23-0-25 47.92%),26 (0.54),←,
11,"Macrae, Jack",22y 289d,86 (46-0-40 53.49%),21 (0.24),←,
38,"Morris, Dale",34y 141d,232 (128-2-102 55.60%),3 (0.01),←,
2,"Murphy, Robert",34y 344d,303 (135-4-164 45.21%),178 (0.59),←,
42,"Picken, Liam",30y 291d,185 (93-0-92 50.27%),69 (0.37),←,
43,"Redpath, Jack",26y 157d,27 (17-0-10 62.96%),46 (1.70),←,
14,"Smith, Clay",24y 8d,53 (22-0-31 41.51%),42 (0.79),←,
1,"Suckling, Matt",28y 298d,128 (93-0-35 72.66%),62 (0.48),26 (18-0-8 69.23%),11 (0.42)
3,"Wallis, Mitch",24y 207d,94 (42-0-52 44.68%),43 (0.46),←,
19,"Webb, Lukas",21y 76d,17 (11-0-6 64.71%),4 (0.24),←,
34,"Williams, Bailey",19y 221d,10 (4-0-6 40.00%),,←,
10,"Wood, Easton",27y 257d,116 (63-0-53 54.31%),16 (0.14),←,
Totals,Totals,25y 159d,2094 (1121-8-965 53.53%),1394 (0.67),,
C,"Beveridge, Luke",46y 269d,58 (38-0-20 65.52%),,←,
