St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
2,"Brown, Tony",20y 122d,57 (31-0-26 54.39%),34 (0.60),←,
3,"Burke, Nathan",27y 233d,227 (103-2-122 45.81%),83 (0.37),←,
42,"Cook, Brett",24y 161d,33 (4-0-29 12.12%),7 (0.21),8 (3-0-5 37.50%),
18,"Cripps, Jason",20y 348d,34 (21-0-13 61.76%),6 (0.18),←,
34,"Daniels, Jayson",26y 220d,166 (55-1-110 33.43%),29 (0.17),108 (42-1-65 39.35%),25 (0.23)
25,"Hall, Barry",20y 231d,19 (12-0-7 63.16%),16 (0.84),←,
35,"Harvey, Robert",26y 37d,179 (91-2-86 51.40%),108 (0.60),←,
24,"Heatley, Jason",25y 218d,23 (17-0-6 73.91%),81 (3.52),20 (14-0-6 70.00%),73 (3.65)
8,"Hudghton, Max",21y 25d,17 (11-0-6 64.71%),,←,
5,"Jones, Austinn",20y 364d,66 (33-0-33 50.00%),57 (0.86),←,
17,"Keogh, Rod",26y 186d,76 (37-0-39 48.68%),28 (0.37),54 (25-0-29 46.30%),20 (0.37)
22,"Lappin, Matthew",21y 222d,39 (20-1-18 52.56%),21 (0.54),←,
23,"Loewe, Stewart",29y 127d,237 (107-1-129 45.36%),474 (2.00),←,
16,"Neill, Robert",23y 265d,44 (12-0-32 27.27%),16 (0.36),23 (9-0-14 39.13%),7 (0.30)
1,"Peckett, Justin",24y 357d,96 (44-1-51 46.35%),4 (0.04),←,
31,"Shanahan, Jamie",29y 295d,125 (64-1-60 51.60%),,←,
13,"Sierakowski, David",22y 272d,52 (25-1-26 49.04%),5 (0.10),←,
19,"Sziller, Steven",24y 286d,56 (31-0-25 55.36%),13 (0.23),←,
29,"Thompson, Andrew",24y 341d,23 (16-0-7 69.57%),13 (0.57),←,
15,"Wakelin, Darryl",23y 47d,56 (30-0-26 53.57%),6 (0.11),←,
7,"Winmar, Nicky",32y 2d,207 (94-1-112 45.65%),267 (1.29),←,
Totals,Totals,24y 242d,1832 (858-11-963 46.83%),1268 (0.69),,
C,"Alves, Stan",51y 128d,91 (42-1-48 46.70%),,←,
