Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",25y 52d,158 (99-2-57 63.29%),208 (1.32),←,
3,"Bartel, Jimmy",25y 213d,147 (98-2-47 67.35%),92 (0.63),←,
24,"Blake, Mark",23y 299d,72 (58-0-14 80.56%),10 (0.14),←,
17,"Byrnes, Shannon",25y 89d,65 (49-0-16 75.38%),48 (0.74),←,
35,"Chapman, Paul",27y 242d,167 (101-2-64 61.08%),223 (1.34),←,
11,"Corey, Joel",27y 138d,188 (116-2-70 62.23%),57 (0.30),←,
44,"Enright, Corey",27y 294d,164 (100-2-62 61.59%),48 (0.29),←,
2,"Harley, Tom",30y 352d,190 (117-3-70 62.37%),11 (0.06),189 (116-3-70 62.17%),10 (0.05)
26,"Hawkins, Tom",20y 349d,32 (28-0-4 87.50%),43 (1.34),←,
34,"Hogan, Simon",20y 323d,2 (1-0-1 50.00%),,←,
9,"Kelly, James",25y 188d,143 (90-1-52 63.29%),63 (0.44),←,
45,"Ling, Cameron",28y 128d,194 (121-3-70 63.14%),110 (0.57),←,
4,"Mackie, Andrew",24y 332d,96 (74-0-22 77.08%),57 (0.59),←,
39,"Milburn, Darren",32y 81d,247 (143-1-103 58.10%),90 (0.36),←,
21,"Mooney, Cameron",29y 282d,181 (118-1-62 65.47%),231 (1.28),170 (108-1-61 63.82%),229 (1.35)
41,"Mumford, Shane",23y,14 (13-0-1 92.86%),1 (0.07),←,
33,"Rooke, Max",27y 198d,125 (77-2-46 62.40%),49 (0.39),←,
30,"Scarlett, Matthew",30y 30d,220 (135-2-83 61.82%),16 (0.07),←,
14,"Selwood, Joel",21y 40d,59 (54-0-5 91.53%),18 (0.31),←,
27,"Stokes, Mathew",24y 225d,62 (52-0-10 83.87%),98 (1.58),←,
7,"Taylor, Harry",23y 23d,34 (31-0-3 91.18%),3 (0.09),←,
5,"Varcoe, Travis",21y 86d,48 (43-0-5 89.58%),46 (0.96),←,
Totals,Totals,25y 280d,2608 (1718-23-867 65.87%),1522 (0.58),,
C,"Thompson, Mark",45y 228d,224 (135-3-86 60.94%),,←,
