St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Ball, Luke",11,2,5,16,1,1.0,,14.0,,3.0,1.0,4.0,4.0,1.0,,8.0,8.0,1.0,,2.0,,,73.0
27,"Blake, Jason",5,5,10,15,,,7.0,4.0,2.0,2.0,6.0,3.0,2.0,3.0,,8.0,7.0,,,8.0,1.0,,100.0
26,"Dal Santo, Nick",14,1,6,20,,,,,2.0,3.0,2.0,,,,,2.0,15.0,,,,2.0,,93.0
24,"Dempster, Sean",4,1,6,10,,,,4.0,1.0,2.0,2.0,3.0,,3.0,,4.0,6.0,,,,,,79.0
40,"Eddy, Robert",7,4,3,10,,1.0,,5.0,,3.0,2.0,4.0,1.0,4.0,,5.0,5.0,1.0,2.0,1.0,,,78.0
17,"Fiora, Aaron",9,5,6,15,2,,,3.0,,3.0,2.0,2.0,1.0,2.0,,4.0,11.0,,,,,,86.0
25,"Fisher, Sam",11,8,10,21,,,,1.0,4.0,2.0,1.0,1.0,,,,5.0,15.0,1.0,,4.0,2.0,,100.0
42,"Geary, Jarryn",3,1,1,4,,1.0,,2.0,,1.0,,,,,,1.0,3.0,,1.0,1.0,,,61.0
19,"Gilbert, Sam",5,2,6,11,,,,2.0,4.0,,1.0,1.0,,1.0,,7.0,4.0,,,7.0,,1.0,100.0
18,"Goddard, Brendon",11,5,10,21,,,,1.0,3.0,2.0,1.0,4.0,1.0,2.0,,7.0,13.0,1.0,,2.0,2.0,,94.0
1,"Gram, Jason",19,7,15,34,2,2.0,1.0,1.0,2.0,4.0,1.0,5.0,3.0,1.0,1.0,10.0,23.0,,1.0,1.0,2.0,1.0,88.0
33,"Gwilt, James",7,5,6,13,2,,,,,4.0,2.0,,,,,6.0,7.0,2.0,1.0,3.0,,,77.0
35,"Harvey, Robert",13,3,6,19,1,,,1.0,3.0,2.0,4.0,1.0,1.0,,,6.0,14.0,,,2.0,,1.0,49.0
7,"Hayes, Lenny",8,3,8,16,,,,8.0,1.0,3.0,1.0,1.0,,1.0,,4.0,12.0,,,,,1.0,74.0
38,"Jones, Clinton",7,2,11,18,,,,3.0,,1.0,2.0,3.0,1.0,1.0,,11.0,7.0,,,,,,80.0
2,"King, Steven",2,2,3,5,,1.0,10.0,2.0,,,,3.0,,3.0,,2.0,3.0,,,2.0,,,43.0
23,"Koschitzke, Justin",7,5,5,12,1,1.0,7.0,4.0,,3.0,3.0,2.0,2.0,1.0,,9.0,3.0,3.0,2.0,2.0,,2.0,97.0
32,"McQualter, Andrew",7,5,6,13,,,,9.0,,3.0,2.0,1.0,,,,3.0,10.0,1.0,,,,1.0,75.0
44,"Milne, Stephen",10,4,5,15,1,,,1.0,1.0,4.0,,4.0,,1.0,,5.0,9.0,,,,,,85.0
11,"Montagna, Leigh",22,6,6,28,,2.0,,5.0,4.0,10.0,1.0,2.0,1.0,1.0,3.0,5.0,23.0,,,1.0,3.0,2.0,86.0
12,"Riewoldt, Nick",9,7,5,14,3,,,,,1.0,1.0,1.0,,1.0,,6.0,8.0,3.0,2.0,3.0,,,100.0
13,"Schneider, Adam",10,7,7,17,1,3.0,,1.0,2.0,5.0,3.0,3.0,1.0,,,8.0,10.0,2.0,2.0,,2.0,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,90,146,347,14,17.0,25.0,71.0,29.0,61.0,38.0,48.0,18.0,26.0,4.0,126.0,216.0,15.0,11.0,39.0,14.0,9.0,
Opposition,Opposition,190,108,150,340,14,9.0,40.0,63.0,40.0,45.0,31.0,40.0,26.0,18.0,2.0,113.0,231.0,10.0,9.0,43.0,31.0,5.0,
