Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
42,"Bevan, Paul",24y 253d,100 (57-2-41 58.00%),24 (0.24),←,
14,"Bird, Craig",20y 137d,29 (15-1-13 53.45%),10 (0.34),←,
6,"Bolton, Craig",29y 7d,185 (109-2-74 59.46%),25 (0.14),156 (92-2-62 59.62%),15 (0.10)
24,"Bolton, Jude",29y 84d,222 (121-3-98 55.18%),105 (0.47),←,
32,"Buchanan, Amon",26y 240d,116 (66-2-48 57.76%),57 (0.49),←,
28,"Crouch, Jared",31y 94d,215 (114-1-100 53.26%),49 (0.23),←,
37,"Goodes, Adam",29y 150d,241 (132-3-106 55.39%),249 (1.03),←,
39,"Grundy, Heath",23y 5d,35 (20-0-15 57.14%),18 (0.51),←,
1,"Hall, Barry",32y 119d,248 (126-3-119 51.41%),605 (2.44),160 (92-2-66 58.13%),461 (2.88)
15,"Jack, Kieren",21y 344d,36 (18-1-17 51.39%),17 (0.47),←,
16,"Jolly, Darren",27y 213d,155 (83-2-70 54.19%),66 (0.43),107 (63-2-42 59.81%),55 (0.51)
31,"Kirk, Brett",32y 225d,206 (115-3-88 56.55%),80 (0.39),←,
9,"Malceski, Nick",24y 296d,66 (43-1-22 65.91%),35 (0.53),←,
29,"Mattner, Martin",26y 305d,133 (78-1-54 59.02%),25 (0.19),35 (18-1-16 52.86%),11 (0.31)
3,"McVeigh, Jarrad",24y 61d,116 (66-2-48 57.76%),84 (0.72),←,
33,"Moore, Jarred",23y 93d,42 (24-1-17 58.33%),35 (0.83),←,
5,"OKeefe, Ryan",28y 134d,175 (100-2-73 57.71%),183 (1.05),←,
19,"OLoughlin, Michael",32y 107d,292 (168-4-120 58.22%),505 (1.73),←,
25,"Richards, Ted",26y 147d,114 (64-2-48 57.02%),29 (0.25),81 (45-2-34 56.79%),10 (0.12)
30,"Roberts-Thomson, Lewis",25y 272d,108 (65-1-42 60.65%),12 (0.11),←,
2,"Shaw, Rhyce",27y 234d,105 (53-0-52 50.48%),22 (0.21),11 (5-0-6 45.45%),2 (0.18)
18,"White, Jesse",21y 149d,11 (4-1-6 40.91%),5 (0.45),←,
Totals,Totals,26y 283d,2950 (1641-38-1271 55.63%),2240 (0.76),,
C,"Roos, Paul",45y 345d,167 (99-2-66 59.88%),,←,
