Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13 ↓,"Acres, Blake",8,3,6,14,,1.0,,2.0,2.0,1.0,,2.0,,,,2.0,12.0,,,,,,67.0
16,"Carroll, Jack",9,2,8,17,,,,2.0,1.0,5.0,1.0,1.0,1.0,,,3.0,14.0,,,,,,65.0
5,"Cerra, Adam",10,2,11,21,,,,,5.0,2.0,,6.0,,2.0,,10.0,11.0,,,2.0,,,88.0
39,"Cincotta, Alex",4,1,4,8,,1.0,,3.0,1.0,1.0,1.0,,,,,4.0,5.0,,,1.0,,,88.0
46,"Cottrell, Matthew",13,7,6,19,,,,5.0,3.0,4.0,,2.0,1.0,,,4.0,14.0,,1.0,,,1.0,86.0
2,"Cowan, Lachlan",5,2,1,6,,,,2.0,,1.0,1.0,1.0,2.0,1.0,,4.0,2.0,1.0,,1.0,,,79.0
9,"Cripps, Patrick",10,3,19,29,,,1.0,7.0,,4.0,9.0,4.0,2.0,3.0,3.0,14.0,16.0,,,,,1.0,88.0
28 ↑,"Cuningham, David",,,1,1,,,,,,,,1.0,,1.0,,1.0,,,,,,,16.0
30,"Curnow, Charlie",10,9,5,15,4,2.0,,1.0,1.0,,,1.0,4.0,,,5.0,11.0,1.0,6.0,,,,98.0
12,"De Koning, Tom",10,,5,15,,,19.0,2.0,,6.0,8.0,3.0,3.0,3.0,,11.0,4.0,,,2.0,,,69.0
38,"Durdin, Sam",4,1,1,5,,,,,1.0,,,3.0,1.0,1.0,,3.0,2.0,,,8.0,,,76.0
8,"Fogarty, Lachie",6,3,6,12,2,,,5.0,2.0,2.0,,3.0,1.0,1.0,,7.0,6.0,,,1.0,,4.0,75.0
29,"Hewett, George",9,1,13,22,,,,6.0,1.0,4.0,8.0,1.0,3.0,1.0,,12.0,11.0,,,,,1.0,81.0
20,"Hollands, Elijah",7,2,9,16,,,,5.0,1.0,1.0,3.0,2.0,2.0,2.0,,7.0,10.0,,,,,1.0,82.0
4,"Hollands, Oliver",14,6,3,17,1,1.0,,1.0,1.0,4.0,,2.0,,,,4.0,13.0,,1.0,3.0,,,82.0
7,"Kennedy, Matthew",9,5,7,16,,,,2.0,1.0,1.0,1.0,5.0,1.0,3.0,,4.0,12.0,,,3.0,,,82.0
10,"McKay, Harry",8,4,4,12,2,,,1.0,2.0,,3.0,2.0,2.0,,,7.0,5.0,,,1.0,,1.0,79.0
3,"Motlop, Jesse",4,1,2,6,3,,,2.0,2.0,1.0,,1.0,1.0,,,2.0,4.0,,,,,,67.0
24,"Newman, Nic",14,6,5,19,,,,1.0,3.0,3.0,,1.0,,,,4.0,12.0,1.0,,1.0,1.0,1.0,90.0
44,"Owies, Matthew",6,5,2,8,3,1.0,,2.0,,1.0,,4.0,,2.0,,4.0,4.0,2.0,3.0,,,,79.0
42,"Saad, Adam",11,1,7,18,1,,,4.0,5.0,4.0,1.0,3.0,2.0,,,10.0,7.0,,,,8.0,,83.0
18,"Walsh, Sam",15,1,10,25,,,,7.0,1.0,8.0,4.0,4.0,,2.0,,8.0,18.0,,,,1.0,,84.0
23,"Weitering, Jacob",10,4,4,14,,,1.0,4.0,8.0,,,1.0,1.0,,,7.0,6.0,1.0,,8.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,69,139,335,16,11.0,21.0,64.0,41.0,53.0,40.0,53.0,27.0,22.0,3.0,137.0,199.0,6.0,11.0,31.0,10.0,10.0,
Opposition,Opposition,214,102,134,348,14,4.0,47.0,56.0,36.0,56.0,41.0,64.0,22.0,27.0,3.0,133.0,213.0,16.0,12.0,37.0,5.0,9.0,
