Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
19,"Bennett, Darren",25y 165d,30 (18-0-12 60.00%),93 (3.10),26 (17-0-9 65.38%),86 (3.31)
39,"Cameron, Stuart",26y 131d,17 (6-0-11 35.29%),3 (0.18),4 (2-0-2 50.00%),1 (0.25)
21,"Febey, Steven",20y 308d,45 (28-0-17 62.22%),9 (0.20),←,
54,"Heaver, Brent",19y 8d,3 (2-0-1 66.67%),6 (2.00),←,
36,"Hickmott, Robert",21y 146d,1 (0-0-1 0.00%),,←,
10,"Hughes, Danny",26y 201d,117 (59-0-58 50.43%),19 (0.16),←,
9,"Johnson, Alan",33y 215d,133 (66-0-67 49.62%),94 (0.71),←,
31,"Keogh, Rod",19y 90d,3 (2-0-1 66.67%),3 (1.00),←,
16,"Lovell, Andy",19y 330d,34 (20-0-14 58.82%),40 (1.18),←,
17,"Lovett, Brett",24y 34d,87 (54-0-33 62.07%),10 (0.11),←,
6,"Lovett, Glenn",20y 335d,14 (8-0-6 57.14%),3 (0.21),←,
3,"Lyon, Garry",22y 283d,88 (53-0-35 60.23%),120 (1.36),←,
34,"Newport, Stephen",24y 230d,96 (51-0-45 53.13%),57 (0.59),←,
29,"Obst, Andrew",25y 308d,13 (9-0-4 69.23%),3 (0.23),←,
5,"Spalding, Earl",25y 104d,76 (49-0-27 64.47%),40 (0.53),←,
18,"Stretch, Steven",26y 169d,103 (59-0-44 57.28%),33 (0.32),←,
11,"Stynes, Jim",24y 61d,76 (49-0-27 64.47%),67 (0.88),←,
15,"Tingay, Stephen",19y 314d,25 (17-0-8 68.00%),11 (0.44),←,
12,"Viney, Todd",24y 85d,46 (27-0-19 58.70%),24 (0.52),←,
8,"Yeats, Graeme",25y 275d,106 (60-0-46 56.60%),29 (0.27),←,
Totals,Totals,23y 299d,1113 (637-0-476 57.23%),664 (0.60),,
C,"Northey, John",46y 359d,132 (67-0-65 50.76%),,110 (61-0-49 55.45%),
