Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",24y 192d,99 (31-1-67 31.82%),36 (0.36),68 (28-1-39 41.91%),24 (0.35)
14,"Aish, James",22y 143d,57 (17-0-40 29.82%),21 (0.37),25 (9-0-16 36.00%),13 (0.52)
29,"Broomhead, Tim",24y 9d,36 (12-0-24 33.33%),27 (0.75),←,
17,"Brown, Callum",19y 338d,6 (1-0-5 16.67%),1 (0.17),←,
25,"Crisp, Jack",24y 180d,86 (35-1-50 41.28%),42 (0.49),68 (28-1-39 41.91%),32 (0.47)
39,"Crocker, Ben",21y 40d,15 (5-0-10 33.33%),16 (1.07),←,
15,"Dunn, Lynden",30y 321d,184 (51-3-130 28.53%),98 (0.53),19 (8-1-10 44.74%),1 (0.05)
4,"Grundy, Brodie",23y 350d,84 (39-1-44 47.02%),29 (0.35),←,
32,"Hoskin-Elliott, Will",24y 210d,76 (21-1-54 28.29%),62 (0.82),24 (9-1-14 39.58%),20 (0.83)
38,"Howe, Jeremy",27y 275d,143 (39-1-103 27.62%),87 (0.61),43 (17-1-25 40.70%),7 (0.16)
8,"Langdon, Tom",23y 295d,59 (25-1-33 43.22%),2 (0.03),←,
37,"Maynard, Brayden",21y 192d,53 (19-1-33 36.79%),12 (0.23),←,
30,"Moore, Darcy",22y 65d,49 (19-1-29 39.80%),60 (1.22),←,
9,"Murray, Sam",20y 210d,2 (0-0-2 0.00%),,←,
10,"Pendlebury, Scott",30y 83d,254 (150-2-102 59.45%),157 (0.62),←,
21,"Phillips, Tom",21y 328d,26 (10-1-15 40.38%),13 (0.50),←,
12,"Scharenberg, Matt",22y 194d,15 (7-1-7 50.00%),,←,
22,"Sidebottom, Steele",27y 88d,187 (112-3-72 60.70%),140 (0.75),←,
35,"Stephenson, Jaidyn",19y 75d,2 (0-0-2 0.00%),,←,
24,"Thomas, Josh",26y 181d,43 (25-1-17 59.30%),27 (0.63),←,
7,"Treloar, Adam",25y 22d,124 (38-1-85 31.05%),76 (0.61),45 (18-1-26 41.11%),28 (0.62)
18,"Varcoe, Travis",29y 355d,187 (136-0-51 72.73%),149 (0.80),49 (22-0-27 44.90%),19 (0.39)
Totals,Totals,24y 105d,1787 (792-20-975 44.32%),1055 (0.59),,
C,"Buckley, Nathan",45y 248d,138 (70-1-67 51.09%),,←,
