Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Caldwell, Jye",9,2,7,16,1,,,,,4.0,3.0,,,,,5.0,11.0,,,,,,78.0
33,"Davey, Alwyn",7,5,2,9,1,,,3.0,,5.0,,3.0,,,,4.0,6.0,,2.0,1.0,2.0,1.0,78.0
2,"Draper, Sam",7,1,1,8,2,,11.0,1.0,1.0,1.0,2.0,5.0,3.0,3.0,,9.0,1.0,1.0,1.0,3.0,,,77.0
22,"Durham, Sam",12,6,7,19,1,,,3.0,1.0,1.0,3.0,,3.0,,,10.0,13.0,,,4.0,,,76.0
21,"Heppell, Dyson",8,5,8,16,1,,,1.0,1.0,1.0,,3.0,,1.0,,7.0,9.0,2.0,2.0,1.0,1.0,,81.0
23 ↓,"Jones, Harry",6,6,6,12,1,1.0,,,,2.0,1.0,2.0,1.0,,,5.0,7.0,1.0,2.0,1.0,,1.0,62.0
29,"Kelly, Jake",8,5,8,16,,,,1.0,1.0,1.0,,2.0,,1.0,,4.0,12.0,,,,,,95.0
4,"Langford, Kyle",17,10,5,22,,1.0,,3.0,3.0,3.0,,5.0,,3.0,,4.0,18.0,3.0,,3.0,,1.0,91.0
15,"Laverde, Jayden",11,14,11,22,,,,,8.0,,,3.0,,1.0,,2.0,20.0,1.0,,,,,93.0
37,"Martin, Nic",11,6,10,21,,,,2.0,1.0,8.0,,3.0,,1.0,,4.0,16.0,,1.0,1.0,1.0,3.0,93.0
43 ↑,"McDonald-Tipungwuti, Anthony",3,3,1,4,1,1.0,,,,1.0,,,,,,1.0,3.0,1.0,2.0,,1.0,1.0,21.0
1,"McGrath, Andrew",12,5,13,25,,,,1.0,4.0,3.0,1.0,3.0,,,2.0,5.0,20.0,,,1.0,2.0,,79.0
47,"Menzie, Jye",7,6,5,12,2,1.0,,3.0,,1.0,,,,,,2.0,10.0,,2.0,1.0,,1.0,80.0
7,"Merrett, Zach",14,7,15,29,,1.0,,3.0,1.0,6.0,4.0,3.0,1.0,,,8.0,20.0,,1.0,,,3.0,88.0
3,"Parish, Darcy",22,4,15,37,,,,1.0,1.0,10.0,13.0,4.0,1.0,2.0,3.0,18.0,19.0,,,1.0,,1.0,81.0
16,"Perkins, Archie",17,7,3,20,3,3.0,,1.0,,5.0,,1.0,1.0,,,6.0,14.0,,1.0,2.0,,2.0,86.0
34,"Phillips, Andrew",3,1,1,4,,,9.0,1.0,,1.0,1.0,2.0,,1.0,,2.0,2.0,,,4.0,,,58.0
27,"Redman, Mason",22,6,2,24,2,,,1.0,6.0,1.0,,,,,,3.0,15.0,,,1.0,,,79.0
14,"Ridley, Jordan",16,8,4,20,1,,,,2.0,,,2.0,1.0,,1.0,4.0,11.0,,,8.0,1.0,,88.0
12,"Setterfield, Will",12,10,13,25,1,,,6.0,4.0,3.0,1.0,1.0,,,,3.0,21.0,,,,,,77.0
9,"Shiel, Dylan",12,3,11,23,,,,2.0,3.0,7.0,2.0,2.0,1.0,2.0,,5.0,18.0,,,1.0,,1.0,71.0
10,"Weideman, Sam",7,3,4,11,2,1.0,,4.0,,,1.0,1.0,4.0,,,7.0,5.0,1.0,2.0,1.0,,,83.0
30,"Zerk-Thatcher, Brandon",12,8,7,19,,,,,3.0,2.0,,4.0,,2.0,,10.0,11.0,1.0,,6.0,,,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,255,131,159,414,19,10.0,20.0,37.0,40.0,66.0,32.0,49.0,16.0,17.0,6.0,128.0,282.0,11.0,16.0,40.0,8.0,15.0,
Opposition,Opposition,224,124,146,370,9,11.0,30.0,43.0,45.0,49.0,26.0,54.0,17.0,16.0,,114.0,254.0,9.0,8.0,34.0,11.0,6.0,
